*Interval,Price (Rs./MWh)
147,3350.11
148,3250.69
149,3060.26
150,3010.59
151,3040.13
152,3040.15
153,3120.84
154,3166.39
155,3199.71
156,3250.06
157,3250.68
158,3264.34
159,3415.72
160,3415.31
161,3461.7
162,3479.42
163,4099.15
164,4389.77
165,4710.79
166,4920.4
167,6000.02
168,6500.12
169,10000
170,10000
171,10000
172,10000
173,10000
174,10000
175,10000
176,8140.92
177,5446.86
178,4605.85
179,4120.91
180,4000.15
181,3810.3
182,3810.2
183,3810.21
184,3739.18
185,3431.3
186,3458.18
187,3431.13
188,3415.73
189,2955.59
190,2939.98
191,3010.41
192,3119.5
193,3129.43
194,3340.71
195,3401.5
196,3444.58
197,3401.09
198,3401.16
199,3400.12
200,3271.67
201,3168.72
202,3168.16
203,3129.94
204,3129.78
205,3129.42
206,3129.32
207,3129.3
208,3129.74
209,3443.21
210,3444.77
211,3500
212,3573.14
213,3639.01
214,3972.18
215,4059.43
216,4499.1
217,5000.99
218,5800.59
219,7000.23
220,7500.5
221,8500.33
222,10000
223,10000
224,9400.72
225,4499.91
226,4059.86
227,4420.46
228,4200.22
229,5200.47
230,4500.89
231,4350.99
232,3839.6
233,3573.45
234,3431.88
235,3121.77
236,2900.93
237,2870.58
238,2870.44
239,2740.99
240,2740.34
241,2690.37
242,2690.08
243,2690.79
244,2640.82
245,2611.3
246,2544.68
247,2530.58
248,2530.54
249,2530.22
250,2600.61
251,2640.61
252,2740.5
253,2940.35
254,2991.55
255,3100.73
256,3343.37
257,3500.67
258,3900.9
259,3999.73
260,4059.67
261,3752.53
262,3573.75
263,3593.36
264,3593.62
265,4728.91
266,5800.92
267,6644.45
268,10000
269,10000
270,10000
271,10000
272,6499.61
273,4600.42
274,4300.24
275,4059.91
276,4059.37
277,4190.93
278,4278.04
279,4300.61
280,4059.99
281,3999.31
282,3990.52
283,3972.19
284,3783.63
285,3414.07
286,3369.45
287,3401.91
288,3139.65
289,4864.14
290,4499.97
291,4500.85
292,4864.35
293,4990.27
294,4864.71
295,4499.63
296,4499.5
297,4225.82
298,4225.54
299,4225.05
300,4139.93
301,4139.15
302,4139.11
303,4139.24
304,4139.1
305,4109.82
306,4209.44
307,4500.38
308,5000.35
309,4499.27
310,4675.25
311,5375.08
312,6000.39
313,7700.14
314,7700.99
315,7310.35
316,6000.24
317,10000
318,9499.35
319,6000.33
320,4369.86
321,4139.36
322,3871.16
323,3569.14
324,3334.22
325,3401.14
326,3399.6
327,3334.94
328,2810.91
329,2500.6
330,2500.47
331,2500.36
332,2500.07
333,2370.33
334,2370.19
335,2370.01
336,2370.2
337,2085.52
338,2080.47
339,2047.71
340,2021.79
341,1956.45
342,1948.93
343,1965.63
344,1986.61
345,2075.21
346,2193.45
347,2460.36
348,2500.74
349,2540.26
350,2690.38
351,2756.04
352,2918
353,2968.05
354,3569.32
355,4139.7
356,4200.24
357,4499.61
358,4499.49
359,5299.26
360,7088.15
361,5800.49
362,9668.7
363,10000
364,10000
365,10000
366,10000
367,10000
368,10000
369,10000
370,10000
371,10000
372,10000
373,9499.91
374,6613.97
375,5740.23
376,5500.94
377,5375.88
378,6480.04
379,7219.37
380,7219.54
381,6480.82
382,6377.78
383,5499.86
384,5499.74
385,10000
386,10000
387,10000
388,10000
389,10000
390,10000
391,7502.75
392,7496.19
393,5100.53
394,5000.62
395,4999.52
396,4990.96
397,4999.46
398,4999.18
399,4569.51
400,4500.65
401,4500.81
402,4500.51
403,4500.51
404,4500.53
405,4478.87
406,4500.5
407,4500.48
408,4478.73
409,4500.42
410,4433.64
411,3649.5
412,3451.14
413,3040.9
414,2948.52
415,2500.42
416,1600.38
417,858.97
418,809.14
419,500.93
420,500.78
421,500.78
422,500.73
423,500.87
424,500.83
425,500.76
426,500.81
427,500.83
428,500.79
429,500.72
430,500.77
431,500.79
432,500.78
433,500.84
434,500.82
435,500.8
436,500.8
437,500.78
438,500.8
439,500.82
440,500.86
441,999.05
442,1580.82
443,1750.84
444,1999.67
445,2371.53
446,2395.14
447,2400.12
448,2396.84
449,2396.73
450,2750.53
451,2902.03
452,2950
453,2940.16
454,3040.21
455,3080.94
456,3500.13
457,3639.63
458,3692.47
459,3692.56
460,4209.09
461,5000.6
462,5100.54
463,5100.3
464,5000.92
465,5450.44
466,5450.1
467,6420.32
468,6420.01
469,5860.72
470,6300.81
471,7919.28
472,9999.07
473,10000
474,10000
475,10000
476,10000
477,10000
478,10000
479,10000
480,10000
481,3000.82
482,3058.05
483,3244.48
484,3196.41
485,3196.55
486,3058.16
487,3000.05
488,2999.04
489,2899.4
490,2899.41
491,2899.04
492,2899.34
493,2899.31
494,2899.29
495,2899.26
496,2899.12
497,2820.38
498,2820.67
499,2799.85
500,2820.54
501,2500.28
502,2780.38
503,2799.96
504,2820.8
505,2899.97
506,2900.53
507,2899.12
508,2469.11
509,1989.31
510,1500.22
511,1100.84
512,993.16
513,499.81
514,499.52
515,450.94
516,299.6
517,199.33
518,117.67
519,99.9
520,99.77
521,99.57
522,99.51
523,99.48
524,99.44
525,99.35
526,99.36
527,99.36
528,99.39
529,99.41
530,99.43
531,99.4
532,99.37
533,99.27
534,99.27
535,99.37
536,99.41
537,99.43
538,99.49
539,99.52
540,99.6
541,99.67
542,99.75
543,99.85
544,100.4
545,299.88
546,596.72
547,999.74
548,1343.6
549,1752.91
550,1949.8
551,2469.56
552,2799.61
553,2780.08
554,2469.07
555,2469.54
556,2500.06
557,3301.78
558,3412.04
559,3470.68
560,3440.59
561,3455.45
562,3455.84
563,3500.3
564,3540.49
565,3503.8
566,3503.97
567,3700.4
568,3851.78
569,4009.13
570,4153.26
571,4391.08
572,4579.55
573,4741.62
574,4752.03
575,4598.36
576,4310.91
577,2999.75
578,2999.46
579,2999.26
580,2999.08
581,2920.38
582,2870.75
583,2870.88
584,2919.22
585,2870.67
586,2870.87
587,2870.87
588,2870.88
589,2870.68
590,2870.31
591,2784.2
592,2829.09
593,2590.88
594,2739.17
595,2739.13
596,2640.55
597,2829.4
598,2870
599,2870.47
600,2900.46
601,2960.72
602,2960.82
603,2960.64
604,2889.84
605,2701.93
606,2532.36
607,2400.83
608,2172.36
609,2059.94
610,2139.23
611,2142.64
612,2124.02
613,1667.75
614,1667.42
615,1667.46
616,1500.87
617,1667.02
618,1667.32
619,1667.93
620,1699.62
621,1667.69
622,1667.63
623,1667.22
624,1667.27
625,1667.1
626,1667.21
627,1667.27
628,1667.27
629,1500.82
630,1449.26
631,1486.2
632,1500.33
633,1726.2
634,1758.56
635,1861.59
636,1895.2
637,1989.78
638,2100.08
639,2499.88
640,2499.19
641,2100.71
642,2185.93
643,2100.87
644,2100.84
645,2505.98
646,2532.87
647,2648.93
648,2701.97
649,2801.3
650,2870.07
651,2900.17
652,2999.93
653,3396.8
654,3503.86
655,3913.08
656,4689.13
657,4689.03
658,4639.12
659,4219.14
660,4069.95
661,4119.02
662,4140
663,4119.44
664,4219.15
665,4589.21
666,4600.74
667,4510.6
668,4589.94
669,4419.6
670,4219.04
671,4069.66
672,3943.03
673,3845.92
674,3649.36
675,3644.82
676,3649.9
677,3799.54
678,3649.91
679,3499.43
680,3599.44
681,3499.7
682,3410.17
683,3450.16
684,3454.42
685,3463.42
686,3450.95
687,3450.48
688,3360.4
689,3269.15
690,3389.84
691,3450.03
692,3450.1
693,3499.18
694,3999.68
695,4176.01
696,4193.13
697,4500.26
698,4500.72
699,4500.34
700,4464.71
701,4176.07
702,3949.33
703,3393.45
704,3190.92
705,2975.81
706,2985.73
707,2950.57
708,2950.74
709,2990.67
710,2990.36
711,3000.31
712,3082.44
713,2899.5
714,2869.07
715,2721.2
716,2509.83
717,2605.82
718,2616.17
719,2499.94
720,2326.08
721,2214.57
722,2199.1
723,2095.44
724,1999.39
725,1935.42
726,1935.39
727,2199.49
728,2199.83
729,2699.23
730,2699.9
731,2858.97
732,2980.9
733,3000.96
734,2985.58
735,2985.72
736,2899.94
737,2975.3
738,3000.38
739,3199.52
740,3199.99
741,3119.17
742,3100.78
743,3200.75
744,3845.55
745,3679.25
746,4129
747,4600.54
748,5010.08
749,10000
750,10000
751,10000
752,10000
753,10000
754,10000
755,10000
756,10000
757,10000
758,10000
759,10000
760,10000
761,10000
762,10000
763,6010.92
764,6499.08
765,5499.38
766,5169.68
767,4990.89
768,4546.13
769,2550.06
770,2550.1
771,2550.18
772,2550.38
773,2550.08
774,2500.95
775,2550.09
776,2515.09
777,2430.52
778,2392.51
779,2380.24
780,2309.64
781,2289.06
782,2193.55
783,2189
784,2165.92
785,2124.84
786,2070.78
787,2000.67
788,2124.5
789,2210.35
790,2309.23
791,2380.23
792,2599.05
793,2938.95
794,3175.36
795,3175.01
796,3104.28
797,2969.4
798,2942.54
799,2620.96
800,2543.25
801,2238.87
802,1907.56
803,1483.19
804,1001.2
805,999.83
806,1001.56
807,1001.32
808,1001.32
809,1001.33
810,1001.41
811,1001.7
812,1001.71
813,1001.65
814,1001.77
815,1001.73
816,1001.68
817,1001.43
818,1001.52
819,1001.46
820,1001.54
821,1001.4
822,1001.41
823,1001.36
824,1001.63
825,1259.81
826,1420.68
827,1736.75
828,1968.29
829,2249.51
830,2381.29
831,2449.4
832,2449.67
833,2599.08
834,2570.27
835,2449.83
836,2570.69
837,2598.25
838,2599.74
839,2796.41
840,2899.1
841,3290.94
842,3800.82
843,4105.34
844,5499.43
845,10000
846,10000
847,10000
848,10000
849,10000
850,10000
851,9761.74
852,6529.23
853,5075.14
854,4800.34
855,4990.92
856,4959.82
857,5075.09
858,5000.53
859,4529.58
860,4100.72
861,3503.93
862,3500.13
863,3499.36
864,3200.43
865,5064.81
866,4985.25
867,4750.66
868,4519.99
869,4249.46
870,4249.1
871,4100.66
872,4019.81
873,3599.49
874,3539.63
875,3539.35
876,3500.88
877,3539.33
878,3500.49
879,3472.23
880,3350.68
881,3349.4
882,3349.37
883,3269.74
884,3269
885,3200.72
886,3090.04
887,3050.01
888,2810.62
889,3079.71
890,3050.78
891,3200.46
892,3201
893,2600.89
894,2570.59
895,2319.7
896,2210.11
897,1888.85
898,2077.9
899,2020
900,2014.8
901,1900.03
902,1878.18
903,1849.05
904,1799.1
905,1830.22
906,1830.31
907,1830.37
908,1819.92
909,1819.9
910,1830.26
911,1399.13
912,1392.98
913,1320.45
914,1320.92
915,1331.8
916,1399.68
917,499.62
918,499.45
919,1151.73
920,1399.33
921,1919.82
922,1906
923,1991.6
924,1999.53
925,2299.03
926,2401.92
927,2299.93
928,2499.08
929,2401.65
930,2620.18
931,2870.51
932,3000.88
933,3566.92
934,3630.48
935,3649.49
936,3850.73
937,4600.75
938,6250.96
939,10000
940,10000
941,10000
942,10000
943,10000
944,10000
945,6730.95
946,5827.95
947,6699.12
948,8180.52
949,6455.64
950,5827.18
951,5392.88
952,5340.75
953,5026.7
954,5392.39
955,5450.19
956,5392.9
957,5280.16
958,4999.71
959,4894.5
960,4699.92
961,3309.28
962,3200.25
963,3043.06
964,3043.11
965,2892.5
966,2900.43
967,2700.41
968,2699.92
969,2650.87
970,2600.6
971,2600.31
972,2599.87
973,2500.83
974,2500.49
975,2499.23
976,2499.31
977,2700.27
978,2700.17
979,2700.28
980,2700.36
981,2988.41
982,2988.94
983,3098.55
984,3110.21
985,3291.19
986,3000.56
987,3043.48
988,3110.75
989,3110.3
990,3001
991,3000.56
992,2990.19
993,2800.2
994,2500.51
995,2100.97
996,1789.28
997,1701.92
998,1499.35
999,1499.59
1000,1410.11
1001,1499.69
1002,1701.86
1003,1730.85
1004,1730.83
1005,1730.24
1006,1730.18
1007,1701.14
1008,1701.81
1009,1499.85
1010,1610.61
1011,1499.8
1012,1701.05
1013,1384.74
1014,1384.41
1015,1700.14
1016,1700.88
1017,1730.65
1018,1749.28
1019,1730.93
1020,1730.24
1021,1750.57
1022,1835.24
1023,2090.02
1024,2264.34
1025,2340.39
1026,2430.28
1027,2999.18
1028,3330.83
1029,3907.67
1030,4359.77
1031,10000
1032,10000
1033,10000
1034,10000
1035,10000
1036,10000
1037,10000
1038,10000
1039,9499.8
1040,5500.76
1041,4964.01
1042,4235.55
1043,4007.32
1044,3999.37
1045,3607.93
1046,3607.69
1047,3607.32
1048,3601
1049,3513.61
1050,3531.64
1051,3500.81
1052,3500.69
1053,3433.46
1054,3410.59
1055,3330.01
1056,3300.76
1057,2300.4
1058,2225.87
1059,2162.38
1060,2088.11
1061,2240.25
1062,2217.09
1063,2173.57
1064,2173.68
1065,2162.35
1066,2162.49
1067,2159.15
1068,2112.15
1069,2088.3
1070,2088.61
1071,2159.22
1072,2173.35
1073,2112.14
1074,2088.45
1075,2250.16
1076,2250.4
1077,2599.5
1078,2729.57
1079,2820.69
1080,3044.21
1081,3410.13
1082,3514.96
1083,4082.1
1084,4398.92
1085,5000.55
1086,5499.06
1087,6900.16
1088,5468.36
1089,4672.39
1090,4574.01
1091,4400.48
1092,4297.26
1093,4140.67
1094,3850.69
1095,3800.39
1096,3728.46
1097,3610.34
1098,3599.98
1099,3455.37
1100,3410.61
1101,3176.15
1102,3052.82
1103,3000.29
1104,2936.52
1105,2754.13
1106,2698.35
1107,2540.68
1108,2540.25
1109,2260.41
1110,2250.02
1111,2260.58
1112,2460.53
1113,2500.38
1114,2550.52
1115,2790.36
1116,3030.35
1117,3077.05
1118,3220.08
1119,3412.12
1120,3514.71
1121,3700.93
1122,4296.08
1123,4297.85
1124,10000
1125,10000
1126,10000
1127,10000
1128,10000
1129,10000
1130,10000
1131,10000
1132,10000
1133,5700.2
1134,4672.6
1135,4574.6
1136,4422.31
1137,4109.88
1138,3999.38
1139,3838.95
1140,3575.24
1141,3500.93
1142,3445.68
1143,3349.76
1144,3246.86
1145,3000.35
1146,3033.89
1147,3000.57
1148,2905.14
1149,2720.02
1150,2680.31
1151,2680.92
1152,2540.86
1153,2600.21
1154,2600.03
1155,2539.1
1156,2450.34
1157,2231.22
1158,2138.71
1159,2127.78
1160,2119.48
1161,2119.71
1162,2137.47
1163,2139.12
1164,2139.41
1165,2126.35
1166,2139.89
1167,2135.06
1168,2132.94
1169,2119.3
1170,2135.12
1171,2135.48
1172,2330.7
1173,2716.18
1174,2800.25
1175,2959.9
1176,3100.16
1177,3819.26
1178,3992.45
1179,4300.55
1180,4500.13
1181,10000
1182,10000
1183,10000
1184,10000
1185,10000
1186,10000
1187,10000
1188,10000
1189,10000
1190,10000
1191,10000
1192,10000
1193,9909.79
1194,6635.77
1195,5499.14
1196,4589.67
1197,3819.13
1198,3800.19
1199,3570.45
1200,3479.88
1201,3168.88
1202,3100.64
1203,3040.24
1204,3000.44
1205,2600.76
1206,2360.76
1207,2716.15
1208,2730.62
1209,2927.6
1210,3000.42
1211,3100.69
1212,3250.83
1213,3500.73
1214,3610.48
1215,3742.21
1216,3800.94
1217,4000.34
1218,4019.87
1219,5600.98
1220,10000
1221,10000
1222,10000
1223,10000
1224,10000
1225,10000
1226,10000
1227,10000
1228,10000
1229,10000
1230,10000
1231,10000
1232,10000
1233,10000
1234,10000
1235,5100.01
1236,4487.9
1237,4010.92
1238,3573.84
1239,3573.31
1240,3500.03
1241,2966.17
1242,2927.68
1243,2927.84
1244,2800.96
1245,2720.44
1246,2739.48
1247,2720.92
1248,2790.58
1249,2765.36
1250,2720.55
1251,2700.86
1252,2698.51
1253,2698.82
1254,2716.42
1255,2698.76
1256,2658.47
1257,2539.19
1258,2511.59
1259,2511.46
1260,2511.41
1261,2510.52
1262,2500.65
1263,2499.52
1264,2390.52
1265,2650.69
1266,2658.87
1267,2698.14
1268,2790.04
1269,2927.9
1270,3069.75
1271,3326.82
1272,3168.6
1273,3859.47
1274,4122.89
1275,4389.67
1276,4500.8
1277,10000
1278,10000
1279,10000
1280,10000
1281,10000
1282,10000
1283,10000
1284,10000
1285,10000
1286,10000
1287,10000
1288,10000
1289,5999.02
1290,4404.06
1291,4000.89
1292,4000.67
1293,3499.44
1294,3461.36
1295,3310.88
1296,3310.18
1297,3100.41
1298,3100.24
1299,3100.22
1300,3040.15
1301,2720.39
1302,2630.41
1303,3003.87
1304,3003.5
1305,3245.03
1306,3240.89
1307,3129.78
1308,3184.91
1309,3290.52
1310,3290.46
1311,3266.68
1312,3266.69
1313,3730.37
1314,3734.01
1315,3840.97
1316,4404.47
1317,4691.61
1318,4762.16
1319,4683.69
1320,4800.37
1321,10000
1322,10000
1323,10000
1324,10000
1325,10000
1326,10000
1327,8110.61
1328,8110.15
1329,4683.68
1330,4512.37
1331,4417.64
1332,4122.84
1333,3990.63
1334,3800.16
1335,3573.73
1336,3530.39
1337,2927.6
1338,2800.77
1339,2927.26
1340,2927.81
1341,2890.72
1342,2919.94
1343,2927.11
1344,2927.1
1345,2630.8
1346,2568.92
1347,2510.92
1348,2330.22
1349,2300.12
1350,2224.65
1351,2200.9
1352,2180.82
1353,2190.85
1354,2163.74
1355,2165.28
1356,2180.46
1357,2180.98
1358,2180.8
1359,2180.73
1360,2197.5
1361,2180.85
1362,2390.47
1363,2539.39
1364,2520.26
1365,2720.49
1366,2800.19
1367,3100.04
1368,3149.39
1369,3734.23
1370,3734.04
1371,3840.63
1372,4088.32
1373,7509.99
1374,9909.99
1375,10000
1376,10000
1377,10000
1378,10000
1379,10000
1380,10000
1381,10000
1382,10000
1383,10000
1384,10000
1385,6500.54
1386,5710.1
1387,4762.65
1388,4683.8
1389,3610.76
1390,3573.57
1391,3539.81
1392,3499.76
1393,3310.26
1394,3245.76
1395,3168.68
1396,3040.77
1397,2927.66
1398,2890.54
1399,2890.75
1400,2890.07
1401,3003.13
1402,3003.46
1403,3040.53
1404,3100.17
1405,3259.42
1406,3280.27
1407,3461.18
1408,3479.04
1409,3706.83
1410,3706.87
1411,4000.78
1412,4683.45
1413,4820.97
1414,5450.3
1415,5260.09
1416,7429.83
1417,10000
1418,10000
1419,10000
1420,10000
1421,10000
1422,10000
1423,7497.14
1424,5712.8
1425,4683.38
1426,4389.38
1427,4182.42
1428,4093.11
1429,3800.38
1430,3547.92
1431,3500.39
1432,3100.81
1433,2927.01
1434,2890.64
1435,2890.33
1436,2927.36
1437,2800.91
1438,2890.57
1439,2899.64
1440,2890.44
1441,2430.23
1442,2381.16
1443,2300.53
1444,2300.97
1445,2258.55
1446,2258.97
1447,2258.07
1448,2200.78
1449,2166.23
1450,2145.34
1451,2138.61
1452,2131.45
1453,2137.49
1454,2129.04
1455,2121.89
1456,2126.55
1457,2145.58
1458,2145.21
1459,2200.89
1460,2265.99
1461,2381.77
1462,2511.94
1463,2898.73
1464,2900.47
1465,3475.42
1466,3475.45
1467,3813.01
1468,3983.09
1469,9909.74
1470,10000
1471,10000
1472,10000
1473,10000
1474,10000
1475,10000
1476,10000
1477,10000
1478,10000
1479,10000
1480,7150.02
1481,4093.69
1482,3752.99
1483,4000.21
1484,3990.48
1485,3461.62
1486,3461.2
1487,3129.69
1488,3168.75
1489,3003.24
1490,3000.18
1491,3000.16
1492,2927.86
1493,2840.35
1494,2740.67
1495,2840.5
1496,2840.63
1497,2927.18
1498,2927.05
1499,2927.52
1500,3003.01
1501,3003.38
1502,3003.54
1503,3103.62
1504,3184.54
1505,3461.67
1506,3461.66
1507,3780.21
1508,4389.28
1509,4853.67
1510,5712.27
1511,9070.42
1512,9070.87
1513,10000
1514,10000
1515,10000
1516,10000
1517,10000
1518,10000
1519,6499.16
1520,5700.3
1521,4399.08
1522,4350.91
1523,4099.37
1524,3992.71
1525,3502.39
1526,3499.33
1527,3392.4
1528,3245.43
1529,2900.34
1530,2900.62
1531,2927.18
1532,2927.32
1533,2890.08
1534,2840.88
1535,2840.43
1536,2800.95
1537,2510.95
1538,2413.47
1539,2343.22
1540,2274.4
1541,2217.91
1542,2217.39
1543,2217.08
1544,2136.82
1545,2116.64
1546,2116.64
1547,2113.23
1548,2102.84
1549,2119.54
1550,2119.31
1551,2119.12
1552,2119.28
1553,2122.22
1554,2203.23
1555,2217.94
1556,2300.04
1557,2800.05
1558,2873.16
1559,3149.18
1560,3110.58
1561,3599.25
1562,3699.25
1563,3812.9
1564,4000.69
1565,10000
1566,10000
1567,10000
1568,10000
1569,10000
1570,10000
1571,10000
1572,10000
1573,10000
1574,10000
1575,10000
1576,8786.29
1577,4389.86
1578,4389.11
1579,4340.53
1580,3992.88
1581,3499.53
1582,3461.91
1583,3479
1584,3461.24
1585,3110.97
1586,3100.94
1587,3040.78
1588,3003.44
1589,2630.72
1590,2500.79
1591,2720.04
1592,2720.96
1593,3003.21
1594,3003.9
1595,3040.59
1596,3069.49
1597,3110.37
1598,3184.18
1599,3184.21
1600,3418.15
1601,3499.47
1602,3599
1603,3992.67
1604,4609.62
1605,10000
1606,10000
1607,10000
1608,10000
1609,10000
1610,10000
1611,10000
1612,10000
1613,10000
1614,10000
1615,10000
1616,10000
1617,4800.55
1618,4609.85
1619,4389.98
1620,4250.18
1621,3800.85
1622,3653.32
1623,3547.16
1624,3479.13
1625,3100.2
1626,3040.55
1627,3040.27
1628,3000.14
1629,2720.53
1630,2720.92
1631,2749.08
1632,2873.28
1633,2669.06
1634,2640.98
1635,2600.57
1636,2539.11
1637,2500.39
1638,2413.87
1639,2413.03
1640,2343.04
1641,2218.87
1642,2204
1643,2203.14
1644,2200.8
1645,2203
1646,2191.36
1647,2190.86
1648,2200.62
1649,2211.1
1650,2400.44
1651,2550.58
1652,2710.15
1653,2873.08
1654,2873.8
1655,3110.49
1656,3105.9
1657,3722.98
1658,3653.2
1659,3812.16
1660,4100.39
1661,5600.23
1662,10000
1663,10000
1664,10000
1665,10000
1666,10000
1667,10000
1668,10000
1669,10000
1670,10000
1671,10000
1672,10000
1673,6190.87
1674,5203.37
1675,4589.1
1676,4389.82
1677,3992.91
1678,3645.97
1679,3610.22
1680,3547.26
1681,3461.12
1682,3261.05
1683,3110.35
1684,3105.53
1685,2650.91
1686,2631.66
1687,2709.96
1688,2700.49
1689,3003.16
1690,3050.07
1691,3110.9
1692,3220.15
1693,3418.52
1694,3461.45
1695,3461.57
1696,3539.75
1697,3729.35
1698,3733.85
1699,4389.65
1700,5294.58
1701,7489.87
1702,10000
1703,10000
1704,10000
1705,10000
1706,10000
1707,10000
1708,10000
1709,10000
1710,10000
1711,10000
1712,10000
1713,5510.65
1714,5387.93
1715,4775.28
1716,4619.13
1717,4000.09
1718,3900.08
1719,3729.02
1720,3530.11
1721,3105.36
1722,3050.94
1723,3000.27
1724,3050.03
1725,2900.64
1726,2910.37
1727,2900.51
1728,2900.9
1729,2650.51
1730,2520.16
1731,2420.97
1732,2413.59
1733,2343.94
1734,2330.17
1735,2274.97
1736,2256.13
1737,2217.2
1738,2217.01
1739,2203.97
1740,2220.51
1741,2217.72
1742,2217.58
1743,2217.47
1744,2217.2
1745,2203.49
1746,2274.8
1747,2413.69
1748,2600.08
1749,2852.98
1750,2910.82
1751,3110.73
1752,3111
1753,3418.15
1754,3240.98
1755,3479.81
1756,3537.51
1757,4200.44
1758,4510.56
1759,6000.21
1760,6719.96
1761,9999.04
1762,10000
1763,10000
1764,10000
1765,10000
1766,9909.08
1767,7999.11
1768,5499.84
1769,4389.39
1770,4000.22
1771,3980.99
1772,3580.04
1773,3320.93
1774,3261.97
1775,3119.31
1776,3105.63
1777,3003.99
1778,2920.18
1779,2889.15
1780,2650.91
1781,2115.3
1782,2083.6
1783,2118.24
1784,2116.14
1785,2109.93
1786,2450.25
1787,2650.42
1788,2800.99
1789,2852.73
1790,2852.96
1791,2899.59
1792,2980.46
1793,3105.58
1794,3119.4
1795,3418.18
1796,3729.36
1797,3819.48
1798,3992.45
1799,3890.71
1800,4389.89
1801,5499.66
1802,7599.82
1803,10000
1804,10000
1805,5290.56
1806,4400.68
1807,4252.5
1808,4010.38
1809,4000.8
1810,4010.44
1811,3992.24
1812,3739.46
1813,3240.48
1814,3119.72
1815,3105.9
1816,3105.03
1817,2650.02
1818,2520.12
1819,2500.42
1820,2520.35
1821,2459.77
1822,2508.77
1823,2459.56
1824,2413.46
1825,2459.62
1826,2343.96
1827,2343.54
1828,2343.41
1829,2300.39
1830,2274.42
1831,2222.59
1832,2217.36
1833,2194.56
1834,2183.92
1835,2183.32
1836,2139.6
1837,2142.39
1838,2171.22
1839,2139.81
1840,2183.22
1841,2203.64
1842,2217.69
1843,2343.71
1844,2508.76
1845,2852.93
1846,2900.75
1847,3110.56
1848,3110.57
1849,3537.47
1850,3733.96
1851,4095.28
1852,4099.37
1853,5300.93
1854,10000
1855,10000
1856,10000
1857,10000
1858,10000
1859,10000
1860,10000
1861,10000
1862,10000
1863,10000
1864,10000
1865,7000.07
1866,4853.21
1867,4853.76
1868,4487.44
1869,3620.63
1870,3503.09
1871,3499.1
1872,3461.89
1873,3461.61
1874,3250.22
1875,3050.96
1876,3003.9
1877,2650.6
1878,2650.43
1879,2850.67
1880,2873.53
1881,3003.46
1882,3030.65
1883,3089.43
1884,3089.3
1885,3089.34
1886,3105.11
1887,3105.34
1888,3184.67
1889,3418.59
1890,3419
1891,4000.17
1892,5499.12
1893,7170.86
1894,10000
1895,10000
1896,10000
1897,10000
1898,10000
1899,10000
1900,10000
1901,10000
1902,10000
1903,10000
1904,10000
1905,5500.45
1906,4683.76
1907,4487.89
1908,4399.46
1909,3819.8
1910,3739.04
1911,3739.99
1912,3573.53
1913,3119.92
1914,3105.96
1915,3105.37
1916,3105.2
1917,3030.64
1918,2900.2
1919,2852.98
1920,2852.77
1921,2599.2
1922,2508.12
1923,2413.06
1924,2343.42
1925,2274.47
1926,2250.66
1927,2223.74
1928,2217.06
1929,2199.4
1930,2183.43
1931,2183.72
1932,2184.64
1933,2187.15
1934,2203.04
1935,2203.47
1936,2200.27
1937,2183.39
1938,2217.02
1939,2274.56
1940,2374.77
1941,2852.82
1942,2910.14
1943,3110.75
1944,3110.62
