*Interval,Price (Rs./MWh)
15538,1999.94
15539,3285.97
15540,3479.46
15541,3199.65
15542,3199.56
15543,2846.86
15544,2846.01
15545,3359.59
15546,3224.8
15547,2599.48
15548,2599.86
15549,2992.58
15550,3000.46
15551,3200.35
15552,3170.88
18337,2245.2
18338,2061.93
18339,2409.04
18340,2409.31
18341,2409.79
18342,2259.9
18343,2000.22
18344,2001.22
18345,1940.08
18346,1570.74
18347,2202.4
18348,2019.67
18349,2300.33
18350,2301.87
18351,2400.39
18352,2400.19
18353,2306.96
18354,2300.76
18355,2049.54
18356,2300.18
18357,2000.75
18358,2500.1
18359,3199.41
18360,3401.34
18361,3430.0
18362,3581.3
18363,3586.88
18364,3750.94
18365,4257.88
18366,4200.45
18367,4174.82
18368,3879.38
18369,3394.77
18370,3102.3
18371,3199.77
18372,2939.5
18373,3359.65
18374,3081.0
18375,3586.84
18376,3544.45
18377,2301.2
18378,2300.6
18379,2121.42
18380,1981.6
18381,2500.02
18382,2749.39
18383,1497.16
18384,1952.92
18385,3065.14
18386,3065.21
18387,3253.08
18388,3253.11
18389,2300.64
18390,2448.7
18391,3000.63
18392,2899.2
18393,3052.44
18394,3052.25
18395,3000.32
18396,3056.25
18397,2777.77
18398,2500.32
18399,2859.58
18400,2750.23
18401,1959.48
18402,2500.42
18403,3000.89
18404,3479.67
18405,3199.58
18406,3679.32
18407,3579.35
18408,3579.73
18409,4030.06
18410,4499.79
18411,3679.65
18412,3479.39
18413,3586.42
18414,3479.9
18415,3479.51
18416,3371.59
18417,2928.01
18418,1999.55
18419,1979.5
18420,1999.83
18421,2879.94
18422,3359.84
18423,3586.42
18424,3500.95
18425,3544.2
18426,3449.03
18427,3199.09
18428,2902.55
18429,1992.5
18430,1932.39
18431,1560.53
18432,993.9
21313,3201.19
21314,3199.9
21315,3199.09
21316,2999.11
21317,2496.21
21318,2497.85
21319,2369.6
21320,2409.13
21321,1809.6
21322,1600.34
21323,1700.95
21324,1550.74
21325,1499.94
21326,1700.51
21327,1822.8
21328,1781.2
21329,1999.65
21330,1999.73
21331,1999.25
21332,1999.61
21333,2006.78
21334,2999.86
21335,3000.26
21336,3409.9
21337,3586.57
21338,3679.35
21339,4200.56
21340,4501.0
21341,5500.72
21342,5500.85
21343,6500.02
21344,6000.67
21345,6250.86
21346,6250.01
21347,6500.03
21348,5999.31
21349,5000.81
21350,5000.39
21351,5000.07
21352,3779.34
21353,4500.9
21354,5000.03
21355,4471.82
21356,4299.58
21357,4257.97
21358,4369.29
21359,4900.9
21360,4900.71
21361,3479.78
21362,3579.29
21363,3579.67
21364,3544.68
21365,2673.2
21366,2746.0
21367,3250.13
21368,2958.4
21369,3479.55
21370,3485.6
21371,3544.75
21372,3579.68
21373,3579.85
21374,3599.48
21375,4200.6
21376,4500.18
21377,5250.28
21378,5000.94
21379,6500.74
21380,6500.74
21381,6702.0
21382,9500.12
21383,12500.35
21384,12500.15
21385,20000.0
21386,20000.0
21387,20000.0
21388,20000.0
21389,20000.0
21390,20000.0
21391,10000.16
21392,6690.88
21393,3940.28
21394,4000.87
21395,4001.0
21396,4174.36
21397,4599.88
21398,5520.03
21399,4174.55
21400,4000.33
21401,3969.32
21402,3757.21
21403,3679.19
21404,3586.29
21405,3544.55
21406,3199.15
21407,2250.69
21408,2200.13
24289,2962.01
24290,2962.59
24291,3479.41
24292,3479.16
24293,3199.0
24294,2849.13
24295,2849.75
24296,2849.04
24297,3199.99
24298,3199.07
24299,2658.67
24300,2300.12
24301,2600.49
24302,2359.31
24303,2253.0
24304,2000.36
24305,2254.35
24306,2359.14
24307,2506.74
24308,2506.54
24309,3579.14
24310,3679.36
24311,4000.91
24312,4200.25
24313,4174.47
24314,4174.24
24315,5139.0
24316,5402.91
24317,5899.83
24318,6009.31
24319,6501.7
24320,7000.1
24321,7049.66
24322,7202.29
24323,7000.52
24324,7000.68
24325,8520.18
24326,8520.13
24327,6812.04
24328,6000.5
24329,5899.3
24330,5000.49
24331,4257.67
24332,4200.18
24333,3586.11
24334,3500.51
24335,3250.7
24336,3359.92
24337,2910.06
24338,2900.72
24339,1999.56
24340,1999.27
24341,1699.64
24342,1699.62
24343,3199.37
24344,3199.77
24345,2151.33
24346,3081.78
24347,3250.62
24348,3500.25
24349,3499.03
24350,3250.69
24351,3586.1
24352,3586.76
24353,3586.27
