*Interval,Price (Rs./MWh)
20459,1866.67
20460,1866.81
20461,1866.97
20462,1866.93
20463,1866.63
20464,1866.5
20465,1866.78
20466,1986.96
20467,1999.79
20468,2178.39
20469,2178.07
20470,2255.84
20471,2300.53
20472,2579.6
20473,2773.83
20474,2850.76
20475,3335.15
20476,3441.34
20477,3339.88
20478,3711.26
20479,4271.16
20480,4500.98
20481,4459.25
20482,4807.57
20483,4999.04
20484,4710.09
20485,4828.16
20486,4999.31
20487,4898.6
20488,4840.47
20489,4271.06
20490,3999.64
20491,3499.79
20492,3600.83
20493,3499.32
20494,3338.92
20495,3437.56
20496,3338.97
20497,3349.81
20498,3437.96
20499,3338.94
20500,3437.85
20501,2989.58
20502,2809.51
20503,2773.34
20504,2669.2
20505,2580.96
20506,2580.72
20507,2580.43
20508,2749.66
20509,2785.88
20510,2809.29
20511,2809.51
20512,2829.82
20513,2809.79
20514,2989.64
20515,3529.33
20516,4271.1
20517,3489.44
20518,3821.25
20519,4271.04
20520,4429.64
20521,4929.02
20522,4999.58
20523,5250.87
20524,5333.78
20525,5200.05
20526,4999.36
20527,4950.29
20528,4500.92
20529,3920.84
20530,3500.73
20531,3498.36
20532,3400.23
20533,2999.85
20534,2999.06
20535,2994.79
20536,2992.33
20537,2576.92
20538,2700.75
20539,2500.26
20540,2669.06
20541,2500.09
20542,2410.34
20543,2398.44
20544,2574.71
23425,2128.4
23426,2130.87
23427,2128.43
23428,2000.88
23429,2049.7
23430,2000.43
23431,1999.76
23432,1999.75
23433,1986.93
23434,1986.69
23435,1986.49
23436,1986.49
23437,1950.86
23438,1950.38
23439,1950.2
23440,1949.78
23441,1986.58
23442,2000.97
23443,2049.34
23444,2201.05
23445,2205.46
23446,2299.22
23447,2307.23
23448,2500.27
23449,2759.36
23450,2939.14
23451,3441.54
23452,3799.92
23453,3579.12
23454,4100.14
23455,4322.91
23456,4800.02
23457,4682.99
23458,4999.58
23459,5300.0
23460,4900.77
23461,4647.35
23462,5300.11
23463,4682.82
23464,4322.85
23465,4300.25
23466,4300.17
23467,3800.0
23468,3600.33
23469,3499.18
23470,3349.06
23471,3170.13
23472,3002.78
23473,3199.29
23474,3500.72
23475,3499.53
23476,3400.44
23477,2900.31
23478,2759.22
23479,2659.75
23480,2580.53
23481,2580.2
23482,2580.05
23483,2580.48
23484,2723.45
23485,2749.75
23486,2759.84
23487,2789.46
23488,2791.52
23489,2809.62
23490,3000.34
23491,3500.56
23492,4459.37
23493,3800.41
23494,3600.15
23495,3700.97
23496,4322.42
23497,4322.84
23498,4900.27
23499,5700.31
23500,5700.44
23501,5319.22
23502,5170.27
23503,4789.16
23504,4322.39
23505,3799.84
23506,3349.31
23507,3289.52
23508,3108.49
23509,3242.36
23510,2994.48
23511,2809.64
23512,2708.41
23513,2500.76
23514,2600.87
23515,2576.42
23516,2307.89
23517,2304.42
23518,2302.27
23519,2205.51
23520,2300.8
26305,2500.76
26306,2445.76
26307,2306.22
26308,2302.06
26309,2252.25
26310,2251.17
26311,2200.09
26312,2155.53
26313,2155.72
26314,2155.5
26315,2155.29
26316,2155.44
26317,2100.29
26318,2020.13
26319,2078.07
26320,1999.84
26321,2155.43
26322,2202.29
26323,2211.88
26324,2335.82
26325,2375.7
26326,2639.21
26327,2673.04
26328,2685.64
26329,2729.38
26330,3200.73
26331,3698.87
26332,4200.17
26333,3900.02
26334,4500.15
26335,4800.05
26336,5200.04
26337,5000.09
26338,5400.09
26339,5700.07
26340,5000.48
26341,4579.38
26342,5250.58
26343,4999.71
26344,4579.5
26345,3821.01
26346,4100.25
26347,3700.75
26348,3499.8
26349,3500.88
26350,3499.3
26351,3349.91
26352,2999.15
26353,2900.29
26354,3349.0
26355,3380.38
26356,3079.33
26357,2800.78
26358,2709.04
26359,2673.01
26360,2580.7
26361,2364.31
26362,2299.12
26363,2364.08
26364,2580.64
26365,2673.79
26366,2709.74
26367,2824.04
26368,2925.03
26369,2950.41
26370,3149.57
26371,3579.09
26372,4240.03
26373,3500.95
26374,3900.63
26375,4240.06
26376,4682.61
26377,3598.35
26378,4240.48
26379,5250.16
26380,5709.62
26381,5250.37
26382,4799.63
26383,4240.91
26384,4116.32
26385,3499.82
26386,3448.07
26387,3289.37
26388,3036.45
26389,3080.46
26390,3000.33
26391,2870.95
26392,2824.88
26393,2578.23
26394,2578.06
26395,2348.51
26396,2576.34
26397,2579.36
26398,2500.0
26399,2155.94
26400,2335.02
29281,2222.69
29282,2155.8
29283,2155.41
29284,2155.03
29285,2130.03
29286,2100.01
29287,2050.31
29288,2000.87
29289,1986.84
29290,1986.81
29291,1999.07
29292,1986.38
29293,1986.05
29294,1916.98
29295,1916.37
29296,1916.75
29297,1986.66
29298,2078.64
29299,2155.17
29300,2155.66
29301,2348.32
29302,2574.19
29303,2576.97
29304,2639.04
29305,2709.6
29306,2950.22
29307,3799.2
29308,4500.04
29309,4200.16
29310,4800.11
29311,5100.28
29312,5500.35
29313,5300.26
29314,5700.26
29315,6000.18
29316,5250.98
29317,5100.01
29318,5700.22
29319,5300.02
29320,5100.01
29321,4200.39
29322,4489.49
29323,4000.23
29324,3409.96
29325,3380.64
29326,3308.71
29327,3200.95
29328,3100.15
29329,3400.33
29330,3600.82
29331,3620.32
29332,3400.86
29333,3001.69
29334,2824.85
29335,2740.34
29336,2709.03
29337,2709.03
29338,2699.75
29339,2709.51
29340,2709.27
29341,2740.36
29342,2778.19
29343,2900.79
29344,2950.47
29345,2950.51
29346,3098.1
29347,3600.44
29348,4260.32
29349,3600.11
29350,3700.73
29351,3992.5
29352,3700.76
29353,3500.19
29354,4260.53
29355,5190.73
29356,6000.01
29357,5444.75
29358,5100.04
29359,4800.06
29360,3900.79
29361,3500.89
29362,3349.14
29363,3199.73
29364,3046.78
29365,2900.59
29366,2829.28
29367,2299.24
29368,2558.1
29369,1580.81
29370,2500.32
29371,2469.67
29372,2580.43
29373,2579.11
29374,2500.7
29375,2257.44
29376,2155.65
32161,2500.33
32162,2375.28
32163,2335.43
32164,2306.23
32165,2252.92
32166,2250.39
32167,2155.84
32168,2155.19
32169,2130.06
32170,2078.74
32171,2078.46
32172,2050.25
32173,2000.16
32174,2000.02
32175,2000.48
32176,2000.17
32177,2155.21
32178,2203.02
32179,2208.92
32180,2375.83
32181,2450.88
32182,2609.64
32183,2673.76
32184,2685.94
32185,2829.81
32186,3000.76
32187,3448.21
32188,3701.19
32189,4116.31
32190,4955.5
32191,5207.54
32192,6000.27
32193,6000.3
32194,6000.32
32195,6000.2
32196,5600.33
32197,5600.13
32198,6000.34
32199,5600.78
32200,5600.15
32201,4600.41
32202,4635.0
32203,4210.4
32204,3592.7
32205,3500.11
32206,3499.6
32207,3300.32
32208,3170.88
32209,2800.53
32210,3349.93
32211,3437.5
32212,3448.06
32213,3049.36
32214,2824.28
32215,2709.45
32216,2685.31
32217,2669.05
32218,2580.46
32219,2257.24
32220,2669.2
32221,2709.0
32222,2709.27
32223,2709.94
32224,2889.03
32225,2966.93
32226,3128.5
32227,3500.2
32228,4343.22
32229,3500.55
32230,4100.31
32231,3985.33
32232,4000.41
32233,3598.06
32234,4343.17
32235,5111.4
32236,6000.1
32237,5111.8
32238,4682.78
32239,4000.57
32240,3448.36
32241,3269.23
32242,3239.8
32243,3239.1
32244,2998.04
32245,2966.12
32246,2969.33
32247,2969.52
32248,2846.99
32249,2348.24
32250,2300.25
32251,2300.4
32252,2701.03
32253,2680.2
32254,2673.14
32255,2550.29
32256,2257.38
4129,2335.58
4130,2260.17
4131,2306.36
4132,2301.58
4133,2252.35
4134,2252.11
4135,2250.8
4136,2250.38
4137,2155.29
4138,2154.96
4139,2154.29
4140,2152.59
4141,2150.7
4142,2110.6
4143,2120.07
4144,2089.75
4145,2152.33
4146,2155.84
4147,2257.22
4148,2426.66
4149,2559.79
4150,2685.03
4151,2701.71
4152,2709.58
4153,2900.78
4154,3300.3
4155,4000.84
4156,4353.38
4157,4150.58
4158,4489.8
4159,5000.61
4160,6000.07
4161,5250.91
4162,5250.45
4163,4969.75
4164,4682.17
4165,4004.18
4166,4000.13
4167,3700.02
4168,3000.78
4169,3200.44
4170,3340.72
4171,3199.46
4172,2966.79
4173,3000.3
4174,3166.66
4175,3199.36
4176,3079.03
4177,3061.06
4178,3448.21
4179,3448.41
4180,3448.43
4181,3079.5
4182,2950.64
4183,2799.42
4184,2709.66
4185,2709.26
4186,2709.28
4187,2673.9
4188,2709.38
4189,2749.09
4190,2889.04
4191,2950.37
4192,3000.1
4193,2950.96
4194,3001.48
4195,3199.69
4196,3448.62
4197,3306.7
4198,3308.34
4199,3441.36
4200,3449.92
4201,3448.01
4202,3969.99
4203,4329.19
4204,4469.68
4205,4329.35
4206,3868.8
4207,3669.99
4208,3437.92
4209,3187.7
4210,3096.71
4211,3046.92
4212,2966.83
4213,3041.21
4214,2999.94
4215,2846.92
4216,2846.71
4217,2445.69
4218,2578.82
4219,2673.08
4220,2673.45
4221,2673.85
4222,2574.76
4223,2335.05
4224,2200.59
4225,2574.52
4226,2544.46
4227,2500.36
4228,2335.93
4229,2257.7
4230,2208.59
4231,2206.48
4232,2204.51
4233,2156.72
4234,2155.96
4235,2155.31
4236,2153.78
4237,2152.13
4238,2150.3
4239,2151.94
4240,2150.36
4241,2154.67
4242,2156.49
4243,2257.43
4244,2335.15
4245,2451.8
4246,2579.91
4247,2550.35
4248,2576.34
4249,2709.83
4250,2950.62
4251,3499.82
4252,3700.54
4253,3689.05
4254,3700.66
4255,4357.02
4256,4425.14
4257,4116.1
4258,4004.77
4259,3969.68
4260,4116.32
4261,3700.5
4262,4400.79
4263,4050.66
4264,4000.23
4265,3437.82
4266,3469.24
4267,3489.04
4268,3337.72
4269,3269.54
4270,3199.7
4271,3199.35
4272,3079.33
4273,2900.74
4274,2966.17
4275,3061.03
4276,2824.55
4277,2749.37
4278,2669.47
4279,2620.72
4280,2609.32
4281,2580.78
4282,2580.76
4283,2580.36
4284,2580.13
4285,2580.57
4286,2580.91
4287,2639.52
4288,2685.51
4289,2709.95
4290,2824.0
4291,2998.69
4292,3239.81
4293,2998.48
4294,3000.2
4295,3111.84
4296,3239.71
4297,2559.72
4298,2673.6
4299,3199.08
4300,3199.9
4301,3100.47
4302,3229.2
4303,2900.02
4304,3000.37
4305,2498.53
4306,2598.7
4307,2579.59
4308,2544.15
4309,2544.16
4310,2544.59
4311,2579.47
4312,2633.5
4313,2498.55
4314,2550.32
4315,2498.94
4316,2580.58
4317,2609.23
4318,2580.25
4319,2500.97
4320,2335.07
4321,2574.38
4322,2574.06
4323,2335.78
4324,2256.72
4325,2249.09
4326,2213.41
4327,2155.85
4328,2155.22
4329,2155.3
4330,2078.94
4331,2078.28
4332,2050.08
4333,2000.96
4334,2000.58
4335,2050.22
4336,1999.41
4337,2078.3
4338,2155.5
4339,2335.19
4340,2550.67
4341,2580.79
4342,2673.89
4343,2709.21
4344,2709.58
4345,2819.62
4346,3259.68
4347,3900.06
4348,4000.01
4349,4170.58
4350,4004.65
4351,4768.39
4352,4682.62
4353,4510.52
4354,4682.71
4355,6000.03
4356,6000.13
4357,6000.12
4358,6000.64
4359,6000.6
4360,6000.31
4361,5000.06
4362,4999.88
4363,4682.14
4364,4456.43
4365,4000.29
4366,4000.34
4367,4000.27
4368,3700.74
4369,3529.06
4370,3821.54
4371,3900.49
4372,3600.74
4373,3200.25
4374,3042.65
4375,2950.18
4376,2883.5
4377,2720.99
4378,2709.9
4379,2709.5
4380,2709.35
4381,2749.47
4382,2789.87
4383,2883.39
4384,2883.78
4385,2989.31
4386,3069.57
4387,3499.63
4388,4000.24
4389,3500.5
4390,3750.82
4391,3981.77
4392,4682.35
4393,4100.91
4394,4600.79
4395,5009.09
4396,5111.84
4397,5111.18
4398,5000.24
4399,4500.04
4400,3900.05
4401,3437.53
4402,3289.85
4403,3095.27
4404,2579.04
4405,2900.05
4406,2824.01
4407,2819.83
4408,2800.04
4409,2500.85
4410,2500.89
4411,2580.45
4412,2679.61
4413,2673.14
4414,2669.86
4415,2580.04
4416,2574.23
4417,2666.29
4418,2630.99
4419,2630.53
4420,2630.45
4421,2619.74
4422,2579.95
4423,2574.17
4424,2348.85
4425,2500.18
4426,2379.91
4427,2335.95
4428,2261.16
4429,2249.76
4430,2249.44
4431,2249.4
4432,2208.12
4433,2249.36
4434,2426.83
4435,2500.9
4436,2517.95
4437,2630.27
4438,2630.79
4439,2673.78
4440,2709.56
4441,2950.57
4442,3529.73
4443,4300.23
4444,4300.28
4445,4300.66
4446,4500.12
4447,4999.86
4448,5007.44
4449,4489.81
4450,4999.6
4451,5649.49
4452,5250.95
4453,6000.01
4454,6000.37
4455,5649.77
4456,4842.9
4457,4500.3
4458,4680.4
4459,4363.79
4460,4000.36
4461,4000.24
4462,3900.12
4463,3600.27
4464,3500.34
4465,3499.4
4466,3821.86
4467,3600.98
4468,3499.31
4469,3229.65
4470,3017.4
4471,2950.57
4472,2883.38
4473,2799.12
4474,2750.82
4475,2709.87
4476,2709.74
4477,2799.35
4478,2850.78
4479,2947.51
4480,2999.31
4481,2950.71
4482,3061.85
4483,3448.48
4484,4000.37
4485,3229.7
4486,3448.46
4487,3529.52
4488,4363.72
4489,3529.13
4490,3821.42
4491,4647.08
4492,4999.95
4493,4682.89
4494,4286.67
4495,3749.82
4496,3448.84
4497,3239.32
4498,3000.06
4499,3079.8
4500,2900.29
4501,2778.67
4502,2900.1
4503,2800.15
4504,2749.64
4505,2500.66
4506,2579.7
4507,2600.59
4508,2666.03
4509,2673.38
4510,2666.59
4511,2630.23
4512,2600.69
4513,2510.59
4514,2510.17
4515,2510.07
4516,2500.75
4517,2426.65
4518,2426.04
4519,2298.91
4520,2255.1
4521,2254.42
4522,2253.7
4523,2253.15
4524,2251.22
4525,2247.26
4526,2247.52
4527,2230.77
4528,2188.82
4529,2188.99
4530,2335.79
4531,2335.69
4532,2357.2
4533,2510.86
4534,2609.45
4535,2630.66
4536,2673.35
4537,2749.19
4538,2998.03
4539,3489.24
4540,3529.21
4541,3700.83
4542,4333.69
4543,4250.98
4544,4729.28
4545,4363.29
4546,4264.44
4547,4300.0
4548,4380.05
4549,4363.95
4550,4999.82
4551,4729.79
4552,4200.07
4553,3520.54
4554,3531.0
4555,3499.29
4556,3449.0
4557,3337.72
4558,3333.24
4559,3229.12
4560,3095.99
4561,3100.86
4562,3250.77
4563,3229.28
4564,3229.67
4565,3061.66
4566,2947.38
4567,2828.17
4568,2673.91
4569,2630.92
4570,2649.33
4571,2630.23
4572,2630.36
4573,2666.24
4574,2666.9
4575,2799.94
4576,2847.18
4577,2828.36
4578,2966.9
4579,3278.53
4580,3441.49
4581,3095.39
4582,3229.09
4583,3437.72
4584,3529.0
4585,3079.5
4586,3419.61
4587,3529.61
4588,4000.64
4589,3449.0
4590,3419.78
4591,3299.88
4592,3299.18
4593,3249.55
4594,3199.57
4595,3010.0
4596,2948.41
4597,2799.6
4598,2778.22
4599,2749.59
4600,2685.09
4601,2500.09
4602,2600.51
4603,2579.66
4604,2510.81
4605,2537.06
4606,2579.1
4607,2510.7
4608,2510.44
4609,2510.51
4610,2500.17
4611,2450.87
4612,2353.82
4613,2303.93
4614,2303.09
4615,2300.66
4616,2270.32
4617,2247.76
4618,2247.39
4619,2247.24
4620,2213.18
4621,2247.05
4622,2247.34
4623,2213.01
4624,2188.87
4625,2230.9
4626,2335.73
4627,2350.85
4628,2354.94
4629,2510.49
4630,2537.27
4631,2558.62
4632,2630.58
4633,2630.43
4634,2959.99
4635,3529.8
4636,3711.01
4637,3529.23
4638,3529.99
4639,3579.75
4640,4456.24
4641,3930.54
4642,4190.77
4643,4456.8
4644,4529.78
4645,4456.82
4646,4999.01
4647,4456.79
4648,4116.87
4649,3500.27
4650,3529.03
4651,3500.89
4652,3499.64
4653,3529.73
4654,3616.5
4655,3600.87
4656,3529.89
4657,3821.82
4658,3949.27
4659,3529.96
4660,3280.88
4661,3111.7
4662,3000.86
4663,2810.44
4664,2749.18
4665,2678.87
4666,2678.99
4667,2666.16
4668,2630.87
4669,2673.89
4670,2666.4
4671,2720.54
4672,2847.24
4673,2847.36
4674,3061.46
4675,3500.46
4676,3605.17
4677,3289.05
4678,3441.1
4679,3499.33
4680,3441.79
4681,2999.74
4682,3240.86
4683,3750.66
4684,4000.7
4685,3652.89
4686,3711.41
4687,3529.42
4688,3449.53
4689,3239.76
4690,3145.05
4691,3036.98
4692,2749.95
4693,2666.47
4694,2666.06
4695,2666.29
4696,2649.93
4697,2450.05
4698,2541.45
4699,2630.46
4700,2630.29
4701,2574.08
4702,2537.79
4703,2510.55
4704,2510.05
4705,2510.92
4706,2510.55
4707,2486.0
4708,2335.35
4709,2259.13
4710,2247.18
4711,2188.46
4712,2188.14
4713,2078.84
4714,2078.21
4715,1999.97
4716,1999.78
4717,1999.83
4718,1999.73
4719,1999.15
4720,1966.16
4721,1999.19
4722,2188.36
4723,2230.83
4724,2485.79
4725,2510.63
4726,2609.92
4727,2639.11
4728,2666.5
4729,2819.99
4730,3199.1
4731,3489.8
4732,3529.46
4733,3579.45
