*Interval,Price (Rs./MWh)
17516,4412.12
17517,4216.47
17518,4172.55
17519,3999.76
17520,3719.4
17521,3850.08
17522,3800.38
17523,3800.26
17524,3599.29
17525,3310.77
17526,3200.49
17527,3181.93
17528,3058.8
17529,3058.33
17530,3058.43
17531,3058.69
17532,3058.95
17533,3136.8
17534,3200.59
17535,3310.03
17536,3312.91
17537,3612.23
17538,3719.91
17539,3843.98
17540,4061.67
17541,3843.88
17542,4059.78
17543,4000.02
17544,4280.91
17545,4999.29
17546,6450.52
17547,6670.09
17548,8874.78
17549,8874.43
17550,12000.0
17551,7903.99
17552,5900.25
17553,4999.31
17554,4999.38
17555,4830.69
17556,4998.69
17557,4192.16
17558,4212.02
17559,4144.35
17560,3843.93
17561,3680.66
17562,3595.97
17563,3595.46
17564,3595.08
17565,3508.2
17566,3595.12
17567,3500.12
17568,3450.8
20449,3312.76
20450,3312.32
20451,3250.91
20452,3250.11
20453,3089.93
20454,3058.71
20455,3058.38
20456,3058.29
20457,3058.16
20458,3058.1
20459,3000.94
20460,3000.43
20461,2978.57
20462,2978.77
20463,2958.74
20464,2958.81
20465,2999.64
20466,3058.36
20467,3058.75
20468,3136.78
20469,3250.71
20470,3595.1
20471,3614.89
20472,4000.22
20473,4808.36
20474,5770.02
20475,7000.32
20476,7000.26
20477,5998.23
20478,6400.42
20479,7000.55
20480,7500.23
20481,6000.37
20482,7000.31
20483,5030.22
20484,6000.71
20485,5989.55
20486,6500.97
20487,6500.21
20488,6500.78
20489,6000.73
20490,4999.99
20491,4999.13
20492,4760.63
20493,4235.76
20494,4235.17
20495,3843.66
20496,4000.07
20497,4061.43
20498,3719.4
20499,3719.17
20500,3595.75
20501,3457.9
20502,3250.9
20503,3250.95
20504,3181.85
20505,3250.06
20506,3250.26
20507,3250.51
20508,3250.62
20509,3548.28
20510,3491.81
20511,3614.16
20512,3618.95
20513,4100.65
20514,4235.5
20515,4235.26
20516,4150.97
20517,3999.78
20518,4190.13
20519,4235.48
20520,4999.15
20521,5998.85
20522,8874.24
20523,12000.0
20524,12000.0
20525,12000.0
20526,12000.0
20527,12000.0
20528,8874.48
20529,5710.01
20530,5710.9
20531,5770.09
20532,5770.24
20533,4808.21
20534,4400.85
20535,4235.86
20536,4185.53
20537,3999.25
20538,3843.85
20539,3843.06
20540,3719.31
20541,3614.13
20542,3614.81
20543,3595.7
20544,3595.4
23425,3658.96
23426,3658.1
23427,3618.67
23428,3595.94
23429,3562.81
23430,3562.47
23431,3562.12
23432,3510.44
23433,3457.14
23434,3390.64
23435,3250.38
23436,3250.43
23437,3250.42
23438,3250.04
23439,3202.48
23440,3200.19
23441,3136.82
23442,3250.49
23443,3250.86
23444,3390.98
23445,3595.96
23446,3999.97
23447,4125.34
23448,4257.97
23449,5370.02
23450,6848.85
23451,8000.48
23452,8000.95
23453,9028.0
23454,9205.67
23455,8874.65
23456,9000.34
23457,7207.11
23458,7570.79
23459,6070.12
23460,6700.76
23461,7000.2
23462,7500.91
23463,7500.81
23464,7500.84
23465,7000.23
23466,5500.31
23467,5252.19
23468,4998.52
