*Interval,Energy Price
6241,3800.75
6242,3800.84
6243,3939.42
6244,3700.22
6245,3500.41
6246,3444.34
6247,3329.85
6248,3329.53
6249,3329.37
6250,3329.26
6251,3315.35
6252,3315.09
6253,3193.96
6254,3193.97
6255,3193.63
6256,3193.82
6257,3315.09
6258,3329.33
6259,3329.92
6260,3848.5
6261,3939.37
6262,4249.68
6263,5000.61
6264,6000.12
6265,6230.09
6266,8000.8
6267,13333.5
6268,13430.31
6269,15001.22
6270,15001.45
6271,15000.48
6272,8000.93
6273,7500.65
6274,6700.06
6275,6700.08
6276,6700.3
6277,6500.3
6278,6500.4
6279,6500.37
6280,6000.03
6281,5800.7
6282,5800.81
6283,6000.53
6284,5800.1
6285,5270.25
6286,5000.42
6287,4901.11
6288,4670.89
6289,4870.72
6290,4904.89
6291,4499.59
6292,4270.8
6293,3870.28
6294,3570
6295,3570.19
6296,3570.32
6297,3521.9
6298,3570.06
6299,3570.3
6300,3570.42
6301,4020.63
6302,4055.01
6303,4370.57
6304,4570.16
6305,4750.84
6306,5270.85
6307,5950.81
6308,6145.73
6309,6001.62
6310,6145.19
6311,6001.73
6312,8742.15
6313,9999.46
6314,9808.1
6315,9999.24
6316,9999.63
6317,9999.65
6318,9999.59
6319,9999.39
6320,9999.21
6321,6841.63
6322,6750.52
6323,6374.71
6324,6079.21
6325,5502.49
6326,5382.71
6327,4883.86
6328,4755.2
6329,4665.87
6330,4861.71
6331,4861.16
6332,4636.95
6333,4249.32
6334,3999.09
6335,3848.96
6336,3556.17
6337,3521.56
6338,3799.79
6339,3809.41
6340,3500.91
6341,3444.06
6342,3315.94
6343,3315.63
6344,3315.35
6345,3239.13
6346,3193.77
6347,3132.52
6348,3099.8
6349,3054.93
6350,3054.93
6351,3053.57
6352,3053.4
6353,3079.11
6354,3200.69
6355,3315.64
6356,3500.1
6357,3979.24
6358,4470.86
6359,5333.86
6360,5500.46
6361,7500.88
6362,10100.71
6363,15003.31
6364,15005.39
6365,15006.78
6366,15005.45
6367,15005.35
6368,15003.46
6369,13430.41
6370,9999.51
6371,7500.87
6372,7600.17
6373,7500.68
6374,7500.12
6375,7400.09
6376,6470.52
6377,6470.57
6378,6470.49
6379,6470.43
6380,6470.35
6381,5500.39
6382,5500.1
6383,5670.26
6384,5020.39
6385,5570.61
6386,5570.52
6387,4770.25
6388,4770.09
6389,3979.15
6390,3521.77
6391,3809.76
6392,3799.72
6393,3500.08
6394,3700.95
6395,3999.33
6396,4000.04
6397,4249.05
6398,4500.61
6399,4999.98
6400,5000.41
6401,5570.38
6402,5570.96
6403,7000.21
6404,7187.32
6405,5645.9
6406,7500.67
6407,7500.47
6408,9999.18
6409,7500.82
6410,8520.17
6411,7500.34
6412,12000.6
6413,11111.42
6414,10800.14
6415,9999.66
6416,9999.05
6417,7650.47
6418,7600.73
6419,7500.63
6420,6333.71
6421,5974.51
6422,5400.82
6423,4904.57
6424,4611.43
6425,4419.34
6426,4419.22
6427,4419.43
6428,4150.11
6429,4008.06
6430,3900.34
6431,3610.36
6432,3419.37
6433,3848.08
6434,3809.96
6435,4000.4
6436,3907.8
6437,3799.94
6438,3444.55
6439,3444.83
6440,3444.1
6441,3315.76
6442,3315.72
6443,3315.4
6444,3315.06
6445,3239.02
6446,3200.14
6447,3174.34
6448,3169.76
6449,3174.23
6450,3315.4
6451,3315.52
6452,3315.58
6453,3521.53
6454,3999.39
6455,4989.84
6456,6020.88
6457,8627.84
6458,12600.81
6459,16019.33
6460,16042.59
6461,16047.47
6462,16034.96
6463,16005.52
6464,15506.87
6465,8000.42
6466,5645.57
6467,4540.57
6468,4500.09
6469,4500.66
6470,4499.94
6471,4900.54
6472,4749.45
6473,4749.73
6474,4989.42
6475,5645.92
6476,6309.31
6477,5000.07
6478,4989.75
6479,5000.47
6480,4989.94
6481,5645.68
6482,5770.1
6483,5000.91
6484,4989.32
6485,3660.91
6486,3660.65
6487,3999.98
6488,4000.49
6489,3818.96
6490,4000.32
6491,3720.98
6492,3999.08
6493,4000.63
6494,4500.61
6495,4600.2
6496,5520.06
6497,5500.38
6498,6020.17
6499,7500.52
6500,7570.36
6501,5709.32
6502,7700.6
6503,9999.63
6504,14366.67
6505,12650.09
6506,13444.93
6507,13430.66
6508,16000.48
6509,16000.34
6510,16000.23
6511,15000.07
6512,13430.1
6513,9999.74
6514,9999.15
6515,8632.91
6516,7500.92
6517,7000.5
6518,6911.66
6519,5645.49
6520,4500.5
6521,5000.2
6522,5409.48
6523,5120.32
6524,4950.7
6525,4500.96
6526,4270.56
6527,3848.64
6528,3610.64
6529,4499.41
6530,4249.11
6531,4800.04
6532,4499.08
6533,4000.81
6534,3979.24
6535,3660.6
6536,3521.63
6537,3521.33
6538,3444.77
6539,3400.29
6540,3329.67
6541,3315.47
6542,3315.26
6543,3315.21
6544,3239.78
6545,3315.24
6546,3329.49
6547,3444.16
6548,3444.62
6549,3798.42
6550,3999.83
6551,4989.04
6552,5500.41
6553,7500.39
6554,12000.78
6555,17935.31
6556,17963.81
6557,17965.17
6558,17961.79
6559,17927.07
6560,12000.74
6561,5645.94
6562,4800.82
6563,4499.76
6564,4600.1
6565,4989.42
6566,4989.19
6567,5570.82
6568,5570.73
6569,5570.17
6570,5570.96
6571,6770.72
6572,6770.8
6573,5570.75
6574,5570.65
6575,5570.74
6576,5570.59
6577,6270.18
6578,6270.41
6579,5570.29
6580,4499.98
6581,3999.11
6582,3979.19
6583,3999.13
6584,3999.27
6585,3710.8
6586,3999.09
6587,4299.49
6588,4000.55
6589,4499.22
6590,5270.03
6591,5270.19
6592,6120.06
6593,6120.55
6594,6923.8
6595,8000.06
6596,8120.39
6597,7500.08
6598,8120.15
6599,8142.7
6600,16525.46
6601,16010.28
6602,17777.9
6603,17902.04
6604,17909.95
6605,17900.73
6606,16388.25
6607,13430.52
6608,14697.82
6609,11999.43
6610,8000.84
6611,8000.15
6612,6666.81
6613,7850.15
6614,7500.73
6615,7200.67
6616,6020.01
6617,6020.41
6618,5870.79
6619,5670.25
6620,5670.92
6621,5000.3
6622,5000.97
6623,4400.03
6624,3939.73
6625,4449.69
6626,4570.17
6627,4249.34
6628,4189.52
6629,3999.03
6630,3939.96
6631,3616.13
6632,3444.88
6633,3444.29
6634,3400.23
6635,3315.84
6636,3315.75
6637,3315.06
6638,3315.11
6639,3193.86
6640,3239.73
6641,3315.5
6642,3444.29
6643,3521.13
6644,3639.62
6645,4249.39
6646,4989.52
6647,6309.17
6648,7500.88
6649,8020.99
6650,15555.76
6651,18531.94
6652,19577.91
6653,19995.12
6654,19994.58
6655,18888.4
6656,10079.12
6657,6309.85
6658,6145.87
6659,6309.41
6660,5149.16
6661,5570.87
6662,5570.3
6663,5970.06
6664,4989.16
6665,4599.98
6666,4599.31
6667,4989.07
6668,4989.68
6669,4419.34
6670,4419.15
6671,4250.52
6672,4200.04
6673,4189.92
6674,3999.77
6675,3800.59
6676,3444.87
6677,3317.1
6678,3400.79
6679,3317.67
6680,3317.57
6681,3317.01
6682,3400.14
6683,3444.79
6684,3444.6
6685,3444.64
6686,3600.93
6687,3949.95
6688,3979.96
6689,4449.07
6690,6555.05
6691,6309.53
6692,6555.85
6693,5645.99
6694,7479.76
6695,8320.43
6696,12000.59
6697,7500.41
6698,13430.69
6699,13430.45
6700,18888.36
6701,17810.29
6702,17200.21
6703,15500.21
6704,12000.87
6705,9999.07
6706,7998.9
6707,7500.57
6708,5709.42
6709,5709.71
6710,5000.33
6711,4469.95
6712,4419.69
6713,4419.91
6714,5409.82
6715,5409.74
6716,4599.56
6717,4000.43
6718,4299.82
6719,3978.54
6720,4000.14
6721,6545.68
6722,6639.43
6723,6334.61
6724,6145.99
6725,5409.85
6726,4816.92
6727,4499.16
6728,4350.95
6729,3999.25
6730,3999.33
6731,3900.26
6732,3900.06
6733,3799.75
6734,3839.8
6735,3839.27
6736,3799.76
6737,3839.41
6738,3999.29
6739,4249.16
6740,4289.31
6741,5645.73
6742,7007.55
6743,8437.02
6744,9653.47
6745,13430.77
6746,18888.94
6747,19998.9
6748,20000
6749,19999.88
6750,19999.42
6751,19998.09
6752,16000.41
6753,7400.95
6754,7400.61
6755,7400.74
6756,6600.5
6757,6319.53
6758,5645.35
6759,5645.76
6760,4500.45
6761,4289.98
6762,4289.84
6763,4289.96
6764,4289.16
6765,4289.07
6766,4289.57
6767,4500.22
6768,4770.49
6769,4570.71
6770,4570.55
6771,4570.43
6772,3870.99
6773,3870.55
6774,3870.39
6775,3870.34
6776,3870.4
6777,3870.38
6778,3870.44
6779,3870.54
6780,3870.67
6781,3870.86
6782,4070.92
6783,4570.89
6784,4570.92
6785,5645.37
6786,7250.06
6787,7500.47
6788,7600.73
6789,7500.48
6790,8000.87
6791,8000.88
6792,13430.21
6793,13430.9
6794,16000.55
6795,17560.71
6796,19010.32
6797,17731.91
6798,17471.24
6799,17220.25
6800,16000.73
6801,11999.53
6802,11008.13
6803,10601.22
6804,8812.67
6805,8810.87
6806,8124.18
6807,7533.97
6808,7500.91
6809,7504.35
6810,8501.21
6811,8505.58
6812,6892.13
6813,6507.24
6814,6503.48
6815,5830.88
6816,5645.42
6817,6555.41
6818,6555.51
6819,6500.38
6820,5645.8
6821,5499.84
6822,5409.17
6823,5409.9
6824,4904.47
6825,4289.41
6826,4289.29
6827,4239.39
6828,3979.47
6829,3839.56
6830,3839.47
6831,3798.7
6832,3750.37
6833,3800.08
6834,4170.9
6835,4289.99
6836,4370.82
6837,5645.75
6838,6555.64
6839,10594.04
6840,10989.02
6841,7500.82
6842,8000.04
6843,10079.27
6844,11111.81
6845,11111.93
6846,8000.83
6847,8000.11
6848,6319.06
6849,5645.14
6850,5000.65
6851,4650.96
6852,4489.82
6853,4023.5
6854,3710.08
6855,4289.02
6856,3660.38
6857,3521.22
6858,3660.57
6859,3979.39
6860,4289.29
6861,3860.67
6862,3660.26
6863,3710.88
6864,3720.07
6865,3710.52
6866,3750.27
6867,3521.66
6868,3444.77
6869,3200.91
6870,3193.33
6871,3193.02
6872,3100.75
6873,3054.84
6874,3100.42
6875,3100.3
6876,3100.31
6877,3100.24
6878,3174.83
6879,3315.15
6880,3300.2
6881,3315.63
6882,3500.51
6883,3600.64
6884,4444.49
6885,3979.73
6886,4551.76
6887,4700.54
6888,5409.58
6889,4989.02
6890,5000.4
6891,6999.17
6892,8989.25
6893,6999.39
6894,6840.36
6895,6319.69
6896,5500.63
6897,4904.51
6898,4989.47
6899,5200.42
6900,4904.8
6901,4989.29
6902,4289.81
6903,4289.23
6904,4289.05
6905,4555.34
6906,5409.03
6907,5409.82
6908,5000.3
6909,4555.55
6910,4289.44
6911,3977.06
6912,3909.01
6913,7223.15
6914,6544.47
6915,6319.26
6916,5645.36
6917,5365.86
6918,5365.69
6919,4979.89
6920,4289.89
6921,4289.18
6922,3999.8
6923,3950.43
6924,3839.5
6925,3892.03
6926,3892.23
6927,3839.72
6928,3839.32
6929,3999.08
6930,4194.68
6931,4289.83
6932,4489.09
6933,5500.46
6934,6333.43
6935,9999.88
6936,10989.64
6937,9999.96
6938,19998.41
6939,20000
6940,20000
6941,20000
6942,20000
6943,20000
6944,19999.85
6945,10517.35
6946,9999.39
6947,8000.56
6948,5645.68
6949,5645.23
6950,5645.03
6951,5645.71
6952,5409.44
6953,5040
6954,5499.01
6955,6319.41
6956,6145
6957,5409.97
6958,5304.84
6959,5270.79
6960,5270.67
6961,5170.67
6962,5170.43
6963,5170.05
6964,4370.18
6965,3500.82
6966,3315.79
6967,3315.91
6968,3436.12
6969,3315.81
6970,3436.4
6971,3500.67
6972,3521.36
6973,3900.97
6974,4200.76
6975,4500.75
6976,4400.19
6977,4900.53
6978,7500.46
6979,7500.29
6980,8370.08
6981,6145.37
6982,7500.04
6983,6145.27
6984,12000.92
6985,11111.39
6986,13430.83
6987,19999.94
6988,20000
6989,19998.61
6990,13999.98
6991,13999.73
6992,13999.52
6993,10501
6994,12000.35
6995,12702.37
6996,8142.33
6997,8000.46
6998,7500.38
6999,7209.2
7000,5645.38
7001,8000.84
7002,11624.74
7003,11623.3
7004,9902.01
7005,7500.24
7006,7170.57
7007,6170.23
7008,5499.64
7009,7500.44
7010,7070.91
7011,7499.13
7012,5645.78
7013,5645.42
7014,5645.08
7015,5409.59
7016,5000.47
7017,4989.12
7018,4444.83
7019,4444.12
7020,4289.4
7021,3999.83
7022,3999.64
7023,3839.66
7024,3969.47
7025,3999.85
7026,4289.4
7027,4289.54
7028,4500.03
7029,5400.19
7030,6500.61
7031,5709.66
7032,5645.44
7033,5400.25
7034,8000.75
7035,8000.62
7036,13430.27
7037,14999.92
7038,13430.32
7039,8000.26
7040,7499.11
7041,5000.81
7042,4599.06
7043,4200.59
7044,4151.8
7045,4989.06
7046,4729.7
7047,5344.25
7048,4989.72
7049,4500.1
7050,4500.03
7051,5000.35
7052,5250.43
7053,5000.63
7054,5000.14
7055,5770.11
7056,5645.99
7057,5570.46
7058,5570.73
7059,5570.36
7060,4870.28
7061,4020.13
7062,3944.74
7063,3909.43
7064,3999.06
7065,3710.15
7066,3909.4
7067,4020.04
7068,4020.12
7069,4500.99
7070,4570.45
7071,5070.22
7072,5070.37
7073,5409.39
7074,7500.79
7075,7500.35
7076,7500.81
7077,6000.73
7078,6319.06
7079,6319.41
7080,6319.91
7081,6124.1
7082,10532.54
7083,13999.09
7084,13999.62
7085,13999.34
7086,13999
7087,13430.56
7088,12000.6
7089,7500.92
7090,7500.38
7091,5500.16
7092,5645.16
7093,5645.19
7094,5645.37
7095,6145.9
7096,6860.54
7097,8520.04
7098,8520.34
7099,8142.61
7100,8520.43
7101,8020.29
7102,8000.55
7103,6145.4
7104,5645.29
7105,8111.84
7106,8504.46
7107,8111.98
7108,7761.86
7109,7132.92
7110,7003.24
7111,6319.11
7112,5710.31
7113,5499.4
7114,5000.23
7115,4970.39
7116,4470.9
7117,4400.22
7118,4369.25
7119,4289.26
7120,4289.25
7121,4289.38
7122,4670.02
7123,4989.49
7124,5070.49
7125,5645.03
7126,6000.85
7127,5645.63
7128,6000.13
7129,5645.79
7130,8000.79
7131,9201.85
7132,13430.77
7133,15079.23
7134,9999.28
7135,8000.72
7136,8000.22
7137,7500.86
7138,6504.22
7139,7500.31
7140,6500.46
7141,5550.88
7142,5645.2
7143,6094.93
7144,6004.07
7145,5176.29
7146,5550.2
7147,5570.76
7148,5570.77
7149,5570.2
7150,5570.2
7151,6170.09
7152,6170.37
7153,5970.57
7154,5970.68
7155,5970.18
7156,5270.06
7157,4000.65
7158,3999.1
7159,3800.88
7160,3400.75
7161,3370.78
7162,3500.65
7163,3507.94
7164,3567.95
7165,3700.61
7166,3999.75
7167,4500.81
7168,5400.92
7169,5709.34
7170,7500.62
7171,8000.26
7172,8320.19
7173,7500.53
7174,8000.36
7175,8000.79
7176,12000.74
7177,9000.1
7178,12000.86
7179,15750.27
7180,16001.24
7181,13999.79
7182,13999.44
7183,12729.85
7184,8142.16
7185,8629.21
7186,8142.2
7187,8000.94
7188,8950.65
7189,8142.6
7190,8000.13
7191,7500.82
7192,7896.4
7193,9805.62
7194,9804.22
7195,9367.42
7196,9500.05
7197,9244.74
7198,9244.82
7199,8518.54
7200,8109.59
7201,10742.91
7202,10458.56
7203,10464.09
7204,9436.89
7205,8206.68
7206,7690.03
7207,7165.44
7208,6959.28
7209,6790.55
7210,6790.08
7211,6500.67
7212,5796.84
7213,5661.26
7214,5653.51
7215,5566.27
7216,5645.26
7217,5645.22
7218,5970.54
7219,6152.42
7220,6274.62
7221,7609.56
7222,8349.4
7223,9232.18
7224,9641.6
7225,9139.18
7226,9999.56
7227,10989.39
7228,19998.92
7229,20000
7230,19994.71
7231,13430.63
7232,9998.79
7233,8000.84
7234,8000.65
7235,7603.59
7236,5645.98
7237,4444.41
7238,4150.48
7239,6670.12
7240,6670.22
7241,6972.86
7242,7215.17
7243,7500.55
7244,7456.59
7245,7472.77
7246,6999.82
7247,7101.36
7248,6999.81
7249,6770.92
7250,6874.25
7251,6770.86
7252,6370.59
7253,4250.36
7254,4066.57
7255,4289.44
7256,4289.95
7257,4000.72
7258,4370.1
7259,4370.46
7260,4370.58
7261,4770.84
7262,5809.38
7263,5500.54
7264,6370.69
7265,6568.14
7266,8629.34
7267,9200.25
7268,10107.08
7269,8619
7270,9316.47
7271,8938.47
7272,11800.9
7273,9999.76
7274,14999.77
7275,18121.74
7276,18004.18
7277,14999.88
7278,14999.73
7279,14999.41
7280,14405.66
7281,11910.31
7282,12304.03
7283,11802.61
7284,9999.56
7285,9998.07
7286,9206.05
7287,8627.76
7288,8520.42
7289,8520.22
7290,8520.88
7291,7999.68
7292,7609.99
7293,7999.4
7294,7959.7
7295,7728.47
7296,7210.63
7297,11804.79
7298,12000.51
7299,12040.17
7300,11800.77
7301,9502.98
7302,9501.33
7303,8989.51
7304,8520.95
7305,7999.94
7306,7500.58
7307,7370.99
7308,8142.32
7309,7999.55
7310,7500.34
7311,7499.35
7312,6666.98
7313,6666.93
7314,7499.47
7315,8000.38
7316,8000.56
7317,9244.15
7318,9900.05
7319,10624.79
7320,11095.81
7321,12244.95
7322,20000
7323,19501.7
7324,20000
7325,20000
7326,20000
7327,20000
7328,19998.58
7329,9244.74
7330,5645.43
7331,5000.53
7332,4979.72
7333,3800.41
7334,3700.7
7335,3700.06
7336,3824.38
7337,3700.23
7338,3491.93
7339,3757.88
7340,3507.46
7341,3540.88
7342,3720.85
7343,3750.75
7344,3772.05
7345,3798.17
7346,3798.91
7347,3320.58
7348,3315.7
7349,3257.51
7350,3183.09
7351,3202.73
7352,3123.97
7353,3123.35
7354,3123.63
7355,3231.65
7356,3720.21
7357,3713.78
7358,3950.64
7359,4289.56
7360,4989.16
7361,4199.11
7362,4699.14
7363,5199.04
7364,5645.15
7365,4700.87
7366,4979.11
7367,4150.07
7368,4289.21
7369,4000.95
7370,4699.59
7371,5000.21
7372,6556
7373,5899.19
7374,5645.67
7375,5645.96
7376,5523.02
7377,5000.2
7378,4979.03
7379,4979.24
7380,4699.26
7381,4494.43
7382,4289.91
7383,4289.76
7384,4493.08
7385,4491.16
7386,4498.37
7387,4979.97
7388,5419.92
7389,4979.76
7390,4200.34
7391,4599.33
7392,4699.53
7393,7499.52
7394,6500.93
7395,5709.47
7396,5709.86
7397,5709.41
7398,5709.67
7399,5709.79
7400,5709.97
7401,5645.4
7402,5499.31
7403,4989.39
7404,4989.29
7405,4199.89
7406,4000.9
7407,3798.9
7408,3798.36
7409,3798.22
7410,4979.72
7411,4989.08
7412,5455.8
7413,6500.09
7414,7500
7415,6500.66
7416,8520.29
7417,18503.17
7418,19991.47
7419,20000
7420,20000
7421,20000
7422,19998.16
7423,15831.5
7424,11950.11
7425,9244.81
7426,6500.84
7427,6618.21
7428,4999.54
7429,5999.64
7430,5499.91
7431,5199.24
7432,5999.72
7433,5500.27
7434,5709.2
7435,7257.85
7436,8020.48
7437,8020.29
7438,7570.76
7439,7570.73
7440,7570.69
7441,7570.29
7442,7570.17
7443,7298.01
7444,4999.88
7445,3749.42
7446,3500.77
7447,3510.66
7448,3507.81
7449,3507.38
7450,3507.11
7451,3700.52
7452,4900.07
7453,5500.21
7454,6470.07
7455,6000.43
7456,6500.8
7457,7269.66
7458,7754.88
7459,8222.1
7460,8700.92
7461,7807.32
7462,8022.07
7463,7272.65
7464,12398.52
7465,6000.45
7466,6400
7467,12999.1
7468,13430.93
7469,19501.32
7470,19998.06
7471,19998.27
7472,18831
7473,12999.02
7474,9500.76
7475,8090.7
7476,9500.79
7477,12000.59
7478,9592.37
7479,10412
7480,9500.05
7481,9500.89
7482,9999.39
7483,9902.66
7484,9350.6
7485,9244.32
7486,8520.98
7487,8005.75
7488,9244.54
7489,6500.6
7490,6000.63
7491,6000.01
7492,5709.93
7493,5709.65
7494,6000.53
7495,6000.98
7496,7499.85
7497,8000.93
7498,6024.85
7499,5709.24
7500,5645.25
7501,5400.1
7502,4979.77
7503,4400.36
7504,4000.68
7505,3999.28
7506,4249.13
7507,4979.19
7508,4150.24
7509,4989.62
7510,5709.37
7511,5645.57
7512,4989.17
7513,4989.54
7514,7499.75
7515,8000.09
7516,8000.62
7517,7999.22
7518,7899.09
7519,5709.07
7520,4699.45
7521,4499.24
7522,4151.98
7523,4402.16
7524,3999.19
7525,3645.19
7526,3777.39
7527,3507.07
7528,3750.19
7529,3699.01
7530,3699.29
7531,3699.44
7532,3699.48
7533,3699.77
7534,3699.55
7535,3699.9
7536,3999.67
7537,3990.66
7538,3999.74
7539,3798.97
7540,3699.8
7541,3300.76
7542,3315.07
7543,3304.59
7544,3304.51
7545,3370.34
7546,3370.3
7547,3370.72
7548,3406.38
7549,3699.54
7550,3890.46
7551,3800.8
7552,3990.32
7553,3611.72
7554,3999.61
7555,4979.18
7556,5645.12
7557,4473.45
7558,4630.41
7559,4979.14
7560,4979.6
7561,3999.08
7562,3999.51
7563,5099.03
7564,6200.34
7565,7799.88
7566,7899.75
7567,7899.88
7568,7499.13
7569,6500.27
7570,5560.85
7571,5560.06
7572,5000.53
7573,5709.82
7574,5819.97
7575,5709.61
7576,5709.45
7577,5709.76
7578,7500.74
7579,7500.02
7580,8456.92
7581,7641.48
7582,7499.65
7583,7989.54
7584,7500.39
7585,6999.51
7586,6999.08
7587,6500.94
7588,6145.01
7589,6670.32
7590,6301.64
7591,6145.88
7592,6311.3
7593,6019.45
7594,5720.42
7595,5645.27
7596,4989.67
7597,4670.99
7598,4979.27
7599,4570.97
7600,4570.16
7601,4570.99
7602,5720.38
7603,5770.33
7604,6145.89
7605,6500.37
7606,6999.26
7607,6679.13
7608,5645.72
7609,6279.65
7610,8000.21
7611,10079.47
7612,19998.73
7613,19998.99
7614,10079.35
7615,8000.12
7616,6999.53
7617,5645.68
7618,5500.27
7619,5645.75
7620,4989.68
7621,5469.93
7622,5000.36
7623,6277.35
7624,6570.24
7625,6413.68
7626,6570.78
7627,7499
7628,8050.98
7629,7499.54
7630,7499.89
7631,8212.48
7632,8320.19
7633,8320.45
7634,8320.32
7635,8320
7636,6070.5
7637,4670.38
7638,4670.35
7639,4670.37
7640,4670.3
7641,4670.24
7642,4670.43
7643,4670.63
7644,5207.22
7645,6145.47
7646,6506.29
7647,6999.85
7648,6999.97
7649,7500.09
7650,8320.12
7651,8520.46
7652,8520.66
7653,7500.26
7654,7500.62
7655,7499.99
7656,8212.95
7657,5720.66
7658,7499.43
7659,10989.98
7660,12999.64
7661,12999.54
7662,12999.36
7663,12999.06
7664,8000.88
7665,6999.9
7666,6999.39
7667,6999.5
7668,6999.76
7669,8056
7670,8212.23
7671,8212.06
7672,8212.36
7673,8520.07
7674,8212.98
7675,7500.62
7676,8212.45
7677,8500.12
7678,7500.89
7679,6999.88
7680,6999.2
7681,9999.72
7682,10002.4
7683,9999.05
7684,9999.29
7685,9913.51
7686,9999.07
7687,9224.88
7688,9009.3
7689,8875.07
7690,8520.45
7691,7500.69
7692,7500.05
7693,6500.76
7694,6409.29
7695,6409.5
7696,6145.62
7697,6400.02
7698,6500.96
7699,6777.05
7700,6999.6
7701,7500.13
7702,8320.64
7703,8520.93
7704,8719.41
7705,9319.35
7706,11900.51
7707,15000.09
7708,19999.51
7709,19002.38
7710,11900.91
7711,8000.31
7712,7500.92
7713,6500.54
7714,6500.72
7715,6721.19
7716,5900.67
7717,6409.52
7718,6145.71
7719,6999.91
7720,6999.8
7721,6999.91
7722,7370.5
7723,8020.29
7724,8190.66
7725,8370.24
7726,8370.29
7727,8370.58
7728,8520.62
7729,8520.45
7730,8520.38
7731,8520.12
7732,8520.17
7733,5999.15
7734,5950.13
7735,5886.24
7736,5645.65
7737,5899.81
7738,6000.84
7739,5900.21
7740,6145.77
7741,6999.24
7742,7499.11
7743,7770.74
7744,8000.2
7745,8320.17
7746,8520.01
7747,8520.14
7748,8520.81
7749,7499.88
7750,7500.23
7751,6999.3
7752,7500.27
7753,6999.73
7754,6870.2
7755,9999.66
7756,12999.24
7757,12999.87
7758,12999.85
7759,12999.32
7760,12999.02
7761,9009.8
7762,9333.08
7763,9333.44
7764,10013.22
7765,11050
7766,11309.57
7767,10047.75
7768,8520.9
7769,9350.23
7770,11333.7
7771,10629.85
7772,11322.44
7773,11629.91
7774,10646.4
7775,10060.58
7776,10058.34
7777,12999.6
7778,12999.64
7779,12999.49
7780,12999.45
7781,12999.24
7782,12999.25
7783,12999.08
7784,12217.78
7785,10853.1
7786,10520.88
7787,9999.89
7788,9520.68
7789,8212.79
7790,8020.83
7791,8020.48
7792,8000.8
7793,8020.14
7794,8212.2
7795,9999.35
7796,10084
7797,11600.26
7798,12425.24
7799,12631.02
7800,12858.69
7801,12999.63
7802,13686.87
7803,20000
7804,20000
7805,16999.62
7806,10853.03
7807,10853.1
7808,10520.99
7809,9634.99
7810,9607.19
7811,8212.76
7812,7500.52
7813,7777.09
7814,7500.94
7815,8212.09
7816,8999.15
7817,8212.66
7818,8520.6
7819,9999.28
7820,10003.54
7821,10853.07
7822,9999.69
7823,9999.61
7824,9520.99
7825,9520.85
7826,9520.89
7827,9520.53
7828,9520.36
7829,8020.12
7830,8020.01
7831,7920.49
7832,7500.63
7833,7906.68
7834,7500.46
7835,8009.42
7836,8020.36
7837,8520.11
7838,8520.7
7839,9520.54
7840,9520.63
7841,9568.88
7842,10950.37
7843,12602.24
7844,12618.01
7845,11543.5
7846,11640.84
7847,11073.83
7848,20000
7849,20000
7850,15555.88
7851,11550.91
7852,12999.84
7853,12999.66
7854,12999.69
7855,12999.6
7856,12999.52
7857,12999.68
7858,12999.72
7859,12999.85
7860,14101.29
7861,12999.32
7862,12999.53
7863,12999.2
7864,12622.82
7865,13333.42
7866,13333.65
7867,13333.36
7868,13333.02
7869,11509.76
7870,11509.96
7871,12000.59
7872,12999.26
7873,15999.53
7874,15597.72
7875,15598.79
7876,16000.06
7877,15585.79
7878,15587.77
7879,15577.43
7880,14999.79
7881,14999.81
7882,14999.51
7883,14999.37
7884,14999.24
7885,14999.06
7886,13389.47
7887,12000.26
7888,11190.57
7889,11171.54
7890,11381.12
7891,13069.48
7892,13173.25
7893,14785.77
7894,15569.62
7895,15789.19
7896,15976.97
7897,20000
7898,19998.87
7899,20000
7900,20000
7901,20000
7902,20000
7903,20000
7904,20000
7905,12794.48
7906,12790.91
7907,12505
7908,12000.02
7909,11111.11
7910,11111.43
7911,11398.48
7912,12073.7
7913,12000.08
7914,12000.71
7915,13070.8
7916,13166.58
7917,13971.93
7918,13075.72
7919,13077.06
7920,12688.83
7921,12699.68
7922,12698.82
7923,12694.53
7924,12684.88
7925,12000.19
7926,11948.15
7927,12502.73
7928,13508.11
7929,15000.97
7930,15498.65
7931,15498.71
7932,15498.94
7933,15310.45
7934,15000.66
7935,15000.15
7936,15000.76
7937,15498.54
7938,15498.98
7939,16786.31
7940,16775.38
7941,15674.4
7942,15762.28
7943,15143.78
7944,16000.93
7945,16000.3
7946,16000.15
7947,14999.89
7948,19998.03
7949,19998.67
7950,19998.67
7951,20000
7952,19998.17
7953,17005.92
7954,17010.17
7955,17012.16
7956,18218.24
7957,17017.06
7958,17018.99
7959,17024.94
7960,16712.35
7961,15498.7
7962,15350.9
7963,15350.92
7964,15498.85
7965,15616.79
7966,15639.45
7967,16127.38
7968,17019.96
7969,20000
7970,20000
7971,20000
7972,20000
7973,20000
7974,20000
7975,20000
7976,20000
7977,20000
7978,20000
7979,20000
7980,20000
7981,18755
7982,18699.35
7983,18855
7984,18971.98
7985,17562.5
7986,16999.41
7987,17192.85
7988,17286.47
7989,18884.72
7990,18691.93
7991,18874.95
7992,19036.7
7993,20000
7994,20000
7995,20000
7996,20000
7997,20000
7998,20000
7999,20000
8000,20000
8001,16879.11
8002,16888.85
8003,16691.52
8004,16191.56
8005,15287.73
