*Interval,Price (Rs./MWh)
26349,5645.3
26350,4948.69
26351,4491.7
26352,4319.42
26353,4150.12
26354,4000.07
26355,3700.05
26356,3499.23
26357,3100.71
26358,3110.23
26359,3024.03
26360,2761.64
26361,2700.24
26362,2653.24
26363,2800.93
26364,2800.22
26365,2850.05
26366,3000.48
26367,3143.39
26368,3220.61
26369,3412.86
26370,3499.55
26371,3979.92
26372,4030.84
26373,5210.17
26374,4399.43
26375,3689.72
26376,4709.99
26377,4709.97
26378,4745.98
26379,5510.21
26380,5510.95
26381,5999.34
26382,7500.75
26383,7500.25
26384,5800.59
26385,4510.07
26386,4150.4
26387,4100.44
26388,4016.0
26389,3700.15
26390,3503.28
26391,3400.63
26392,3393.35
26393,3100.99
26394,3024.35
26395,2989.85
26396,2989.21
26397,2700.7
26398,2648.93
26399,2641.24
26400,2620.32
29281,2100.77
29282,2113.15
29283,2113.5
29284,2113.83
29285,2113.77
29286,2113.69
29287,2113.59
29288,2113.7
29289,2109.94
29290,2100.54
29291,2109.36
29292,2032.54
29293,2023.09
29294,2018.51
29295,2018.57
29296,2018.24
29297,2011.87
29298,2113.06
29299,2113.32
29300,2113.82
29301,2514.29
29302,2539.7
29303,2720.76
29304,2848.27
29305,3024.39
29306,3609.56
29307,4200.29
29308,5645.37
29309,6359.16
29310,7500.29
29311,7500.93
29312,6989.98
29313,4300.95
29314,4151.04
29315,3503.85
29316,3574.65
29317,3489.19
29318,3600.24
29319,3979.71
29320,3989.99
29321,4989.38
29322,4199.81
29323,4199.72
29324,3989.46
29325,3979.36
29326,3800.42
29327,3159.71
29328,3024.5
29329,3024.55
29330,3024.34
29331,3024.74
29332,3024.73
29333,2800.51
29334,2650.76
29335,2568.41
29336,2555.96
29337,2514.56
29338,2514.94
29339,2502.07
29340,2450.36
29341,2514.78
29342,2561.42
29343,2650.24
29344,2910.95
29345,2920.95
29346,3100.23
29347,3300.17
29348,3502.22
29349,3600.79
29350,4199.74
29351,4199.02
29352,5000.8
29353,4989.15
29354,5070.93
29355,6010.44
29356,6010.11
29357,4800.63
29358,4700.75
29359,4500.03
29360,4199.73
29361,4040.95
29362,4050.72
29363,4015.82
29364,3995.44
29365,3659.74
29366,3500.49
29367,3169.89
29368,3169.15
29369,3000.97
29370,2848.48
29371,2807.71
29372,2761.77
29373,2620.3
29374,2561.31
29375,2500.86
29376,2359.3
32161,2408.7
32162,2407.94
32163,2407.19
32164,2406.14
32165,2355.47
32166,2353.9
32167,2352.09
32168,2351.46
32169,2350.23
32170,2300.5
32171,2251.02
32172,2246.84
32173,2246.29
32174,2246.17
32175,2246.08
32176,2246.1
32177,2246.62
32178,2352.11
32179,2355.59
32180,2561.88
32181,2736.25
32182,3000.03
32183,3239.88
32184,3412.04
32185,3899.86
32186,4770.86
32187,6500.01
32188,6810.89
32189,8000.09
32190,7500.98
32191,8000.27
32192,8000.3
32193,8000.1
32194,6989.83
32195,6510.27
32196,5989.28
32197,4230.7
32198,4689.66
32199,4199.49
32200,4279.89
32201,4989.13
32202,4904.24
32203,4500.35
32204,4742.35
32205,4742.56
32206,4199.9
32207,4199.08
32208,3989.89
32209,3979.78
32210,3800.25
32211,3574.13
32212,3425.11
32213,3078.32
32214,3024.21
32215,2920.17
32216,2761.96
32217,2700.09
32218,2660.38
32219,2700.72
32220,2620.27
32221,2738.96
32222,2859.67
32223,3000.59
32224,3100.79
32225,3300.56
32226,3609.03
32227,3989.02
32228,4008.26
32229,4750.24
32230,5200.17
32231,5200.54
32232,6100.42
32233,5000.53
32234,6100.28
32235,7000.95
32236,7250.36
32237,6070.81
32238,6071.0
32239,5801.85
32240,5645.02
32241,4620.12
32242,4400.41
32243,4300.02
32244,4300.8
32245,4015.28
32246,3939.09
32247,3669.54
32248,3503.5
32249,3249.51
32250,3195.63
32251,3066.75
32252,3000.09
32253,2768.51
32254,2738.99
32255,2561.91
32256,2539.46
4129,2561.37
4130,2550.67
4131,2539.91
4132,2514.67
4133,2500.62
4134,2450.44
4135,2408.4
4136,2407.9
4137,2407.1
4138,2406.13
4139,2404.4
4140,2403.43
4141,2402.07
4142,2401.77
4143,2401.71
4144,2401.07
4145,2402.14
4146,2406.59
4147,2561.95
4148,2596.03
4149,2920.7
4150,3150.0
4151,3351.64
4152,3419.81
4153,3939.45
4154,4189.7
4155,4299.18
4156,5999.73
4157,6309.8
4158,7408.48
4159,8000.16
4160,8000.02
4161,5000.66
4162,4500.29
4163,4199.27
4164,4008.18
4165,3500.97
4166,4000.6
4167,4003.59
4168,3680.56
4169,3500.13
4170,3425.91
4171,3650.39
4172,3425.87
4173,3469.5
4174,3489.17
4175,3545.1
4176,3500.07
4177,3434.9
4178,3425.31
4179,3328.44
4180,3049.59
4181,2689.24
4182,2561.26
4183,2539.95
4184,2246.95
4185,2246.19
4186,2139.98
4187,2285.5
4188,2246.87
4189,2555.03
4190,2561.18
4191,2539.5
4192,2561.15
4193,2660.73
4194,2848.99
4195,3024.39
4196,3049.68
4197,3216.82
4198,3475.0
4199,3799.75
4200,4002.82
4201,3989.11
4202,4200.56
4203,4492.97
4204,4629.32
4205,4497.58
4206,4629.41
4207,4496.19
4208,4496.27
4209,3899.94
4210,3749.77
4211,3748.25
4212,3746.42
4213,3700.2
4214,3392.94
4215,3329.53
4216,3279.01
4217,2959.85
4218,2959.76
4219,2959.44
4220,2920.03
4221,2650.61
4222,2624.16
4223,2604.05
4224,2600.55
4225,2557.29
4226,2539.5
4227,2557.28
4228,2550.39
4229,2550.08
4230,2550.06
4231,2539.0
4232,2514.46
4233,2499.72
4234,2499.19
4235,2450.12
4236,2400.96
4237,2300.93
4238,2260.97
4239,2260.34
4240,2260.59
4241,2246.24
4242,2260.65
4243,2390.6
4244,2514.17
4245,2689.12
4246,3024.24
4247,3140.07
4248,3414.04
4249,3939.41
4250,4200.03
4251,6000.6
4252,7777.76
4253,7777.04
4254,8000.04
4255,8000.39
4256,8000.35
4257,8000.41
4258,8000.27
4259,7170.83
4260,7000.19
4261,4904.83
4262,4199.17
4263,4199.73
4264,4300.47
4265,4279.28
4266,4279.26
4267,4904.28
4268,4174.67
4269,4250.4
4270,4400.5
4271,4250.58
4272,4199.58
4273,4199.46
4274,4199.65
4275,3700.95
4276,3414.38
4277,3024.73
4278,2848.4
4279,2738.25
4280,2670.38
4281,2650.19
4282,2568.75
4283,2730.69
4284,2757.4
4285,2848.01
4286,2900.39
4287,3000.02
4288,3024.95
4289,3100.35
4290,3710.95
4291,4199.42
4292,5000.12
4293,4500.74
4294,4500.21
4295,4999.01
4296,4720.02
4297,4904.04
4298,5645.33
4299,8000.24
4300,8000.49
4301,7500.01
4302,7500.02
4303,7000.16
4304,6600.03
4305,4299.69
4306,4090.45
4307,3899.85
4308,3800.68
4309,3600.94
4310,3496.07
4311,3493.12
4312,3495.65
4313,3250.65
4314,3159.22
4315,3024.78
4316,2959.71
4317,2738.89
4318,2700.54
4319,2624.28
4320,2568.48
4321,2561.88
4322,2561.83
4323,2570.8
4324,2568.25
4325,2552.38
4326,2550.81
4327,2539.63
4328,2530.31
4329,2510.37
4330,2500.89
4331,2251.76
4332,2246.92
4333,2246.43
4334,2246.42
4335,2246.33
4336,2246.39
4337,2246.46
4338,2500.67
4339,2510.59
4340,2539.53
4341,2617.08
4342,2858.75
4343,3169.32
4344,3239.99
4345,3939.09
4346,4904.96
4347,6900.33
4348,8000.48
4349,8000.43
4350,8000.55
4351,8000.71
4352,8000.5
4353,8000.4
4354,8000.09
4355,7140.23
4356,5999.08
4357,4229.46
4358,4199.67
4359,4400.15
4360,4999.99
4361,5000.35
4362,4904.91
4363,4499.84
4364,4904.48
4365,4700.79
4366,4500.65
4367,4230.29
4368,4230.07
4369,4189.13
4370,3989.02
4371,3691.31
4372,3576.99
4373,3414.77
4374,3328.51
4375,3145.3
4376,3024.12
4377,2761.31
4378,2761.77
4379,2848.87
4380,2848.07
4381,2920.31
4382,3024.14
4383,3024.47
4384,3145.87
4385,3328.5
4386,3500.69
4387,3979.7
4388,3699.8
4389,3500.5
4390,4150.41
4391,4199.45
4392,4500.89
4393,4650.14
4394,5000.73
4395,5000.61
4396,5004.68
4397,4600.34
4398,5200.18
4399,5480.61
4400,4700.87
4401,4491.49
4402,4189.74
4403,3991.63
4404,3939.2
4405,3600.97
4406,3500.12
4407,3419.25
4408,3493.09
4409,3216.71
4410,3024.56
4411,3024.42
4412,2959.16
4413,2738.61
4414,2652.56
4415,2650.06
4416,2581.65
4417,2656.08
4418,2651.99
4419,2651.75
4420,2650.64
4421,2594.81
4422,2585.35
4423,2568.57
4424,2558.16
4425,2558.32
4426,2557.86
4427,2554.61
4428,2554.17
4429,2450.55
4430,2500.87
4431,2537.05
4432,2500.98
4433,2500.24
4434,2537.52
4435,2558.18
4436,2600.29
4437,2908.63
4438,3169.09
4439,3419.54
4440,3521.92
4441,4042.76
4442,5645.95
4443,8000.04
4444,8000.85
4445,8000.95
4446,8500.7
4447,8500.72
4448,8000.87
4449,8000.67
4450,8000.3
4451,8000.03
4452,5999.68
4453,5000.6
4454,5000.93
4455,5420.12
4456,5800.22
4457,5800.1
4458,5000.81
4459,5520.51
4460,5645.83
4461,5600.4
4462,5400.91
4463,5100.87
4464,5100.1
4465,4500.73
4466,4800.0
4467,3818.34
4468,3521.56
4469,3425.06
4470,3333.53
4471,3314.69
4472,3231.39
4473,3054.43
4474,3054.55
4475,3054.39
4476,3000.71
4477,3054.19
4478,3054.71
4479,3217.27
4480,3425.08
4481,3500.89
4482,4299.34
4483,4950.44
4484,4750.56
4485,4904.21
4486,5501.09
4487,5220.98
4488,5620.18
4489,5800.19
4490,6500.59
4491,8000.03
4492,8000.21
4493,7777.62
4494,6451.93
4495,6520.56
4496,6451.73
4497,5400.31
4498,5000.28
4499,4610.65
4500,4189.59
4501,3939.61
4502,3918.11
4503,3818.76
4504,3818.07
4505,3425.61
4506,3329.94
4507,3239.05
4508,3054.75
4509,2959.6
4510,2789.81
4511,2755.51
4512,2729.84
4513,2620.94
4514,2620.95
4515,2650.33
4516,2650.4
4517,2650.4
4518,2624.69
4519,2624.8
4520,2620.39
4521,2600.99
4522,2594.89
4523,2594.14
4524,2585.25
4525,2537.86
4526,2537.98
4527,2568.49
4528,2568.33
4529,2594.67
4530,2624.4
4531,2650.91
4532,2733.03
4533,3140.82
4534,3419.89
4535,3609.21
4536,3848.8
4537,4900.36
4538,6500.87
4539,8301.0
4540,8500.67
4541,9999.06
4542,9999.54
4543,9999.06
4544,8500.2
4545,8300.81
4546,8300.46
4547,7764.36
4548,6800.75
4549,5000.78
4550,5500.61
4551,5645.36
4552,5999.94
4553,5645.57
4554,5500.41
4555,5000.28
4556,5645.67
4557,5901.29
4558,5901.67
4559,5645.66
4560,4299.01
4561,4150.4
4562,4199.54
4563,3900.81
4564,3660.23
4565,3440.37
4566,3425.72
4567,3425.27
4568,3239.31
4569,3100.56
4570,3098.27
4571,3150.59
4572,3054.76
4573,3054.87
4574,3216.74
4575,3425.05
4576,3425.8
4577,3750.78
4578,3900.27
4579,4989.07
4580,5700.99
4581,5700.61
4582,5999.4
4583,5645.65
4584,6309.75
4585,6079.32
4586,6079.93
4587,8000.07
4588,8000.19
4589,7764.15
4590,6079.97
4591,7000.4
4592,5994.27
4593,4189.15
4594,4090.94
4595,3997.08
4596,3994.48
4597,3500.58
4598,3497.36
4599,3492.03
4600,3494.54
4601,3329.02
4602,3216.5
4603,3088.83
4604,2959.72
4605,2750.25
4606,2700.83
4607,2650.73
4608,2624.29
4609,2624.15
4610,2605.93
4611,2602.65
4612,2594.13
4613,2578.71
4614,2568.09
4615,2537.61
4616,2499.35
4617,2450.13
4618,2300.4
4619,2288.66
4620,2288.56
4621,2288.84
4622,2300.43
4623,2446.05
4624,2450.12
4625,2450.17
4626,2578.04
4627,2578.92
4628,2620.89
4629,2848.55
4630,3190.67
4631,3425.09
4632,3440.9
4633,3989.34
4634,6309.48
4635,8007.14
4636,8300.84
4637,8300.73
4638,10000.68
4639,10000.95
4640,10502.75
4641,10000.46
4642,8300.79
4643,8300.09
4644,7500.57
4645,5645.04
4646,5000.86
4647,5500.3
4648,5500.24
4649,4500.48
4650,4450.88
4651,4299.66
4652,4200.23
4653,4500.13
4654,4904.29
4655,3989.59
4656,4199.84
4657,4150.6
4658,3989.59
4659,3707.39
4660,3521.17
4661,3314.23
4662,3146.57
4663,3098.11
4664,3054.4
4665,2900.92
4666,3054.01
4667,3054.24
4668,3054.07
4669,2950.24
4670,3054.52
4671,3200.25
4672,3250.36
4673,3239.89
4674,3239.23
4675,3425.43
4676,4500.79
4677,4279.12
4678,4700.37
4679,4800.74
4680,5000.38
4681,4900.5
4682,5000.0
4683,5009.11
4684,5480.76
4685,4995.14
4686,4600.11
4687,4750.64
4688,4300.68
4689,3996.1
4690,3996.58
4691,3991.94
4692,3900.66
4693,3239.65
4694,3239.74
4695,3169.2
4696,3100.84
4697,2959.68
4698,2959.55
4699,2959.11
4700,2737.36
4701,2650.94
4702,2624.75
4703,2609.76
4704,2594.26
4705,2747.7
4706,2737.28
4707,2733.41
4708,2685.83
4709,2659.23
4710,2624.27
4711,2607.96
4712,2605.18
4713,2602.76
4714,2600.07
4715,2594.33
4716,2540.72
4717,2537.43
4718,2537.36
4719,2537.42
4720,2537.44
4721,2537.65
4722,2601.65
4723,2650.76
4724,2733.26
4725,3000.29
4726,3329.39
4727,3440.32
4728,3500.66
4729,4200.73
4730,5645.18
4731,8000.04
4732,8300.88
4733,8520.27
