Interval,In Pwr 1 (MW),Out Pwr Sold1 (MW),Out Pwr Load1 (MW),Storage Lvl 1 (MW-h),Cool Down Period 1 (Binary),H2 Out 1 (kg),Non-Ren In 1 (MW),Ren In 1 (MW),Ren Sold 1 (MW),Curtailment (MW), Elec Purchase (INR/MWh), Elec Purchase RT (INR/MWh)
     7663.00,        0.00,      500.00,        0.00,     1163.91,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7664.00,        0.00,      500.00,        0.00,     1028.04,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7665.00,      346.88,        0.00,        0.00,     1107.83,        0.00,        0.00,      346.88,        0.00,        0.00,        0.00,    14750.36,    14750.36
     7666.00,      500.00,        0.00,        0.00,     1222.83,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,    13430.41,    13430.41
     7667.00,        0.00,      500.00,        0.00,     1086.96,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7668.00,        0.00,      500.00,        0.00,      951.09,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7669.00,        0.00,      500.00,        0.00,      815.22,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7670.00,        0.00,      500.00,        0.00,      679.35,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7671.00,        0.00,        0.00,        0.00,      679.35,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    16992.71,    16992.71
     7672.00,        0.00,      500.00,        0.00,      543.48,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7673.00,        0.00,      500.00,        0.00,      407.61,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7674.00,        0.00,      500.00,        0.00,      271.74,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7675.00,        0.00,      500.00,        0.00,      135.87,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7676.00,        0.00,      500.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7677.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    14498.91,    14498.91
     7678.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    13583.41,    13583.41
     7679.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    12520.50,    12520.50
     7680.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    12130.37,    12130.37
     7681.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    12521.00,    12521.00
     7682.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    12520.94,    12520.94
     7683.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    12520.80,    12520.80
     7684.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    12520.73,    12520.73
     7685.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    12520.91,    12520.91
     7686.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    12520.69,    12520.69
     7687.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    12520.51,    12520.51
     7688.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    12520.29,    12520.29
     7689.00,      227.79,        0.00,        0.00,       52.39,        0.00,        0.00,      227.79,        0.00,        0.00,        0.00,    10853.83,    10853.83
     7690.00,      500.00,        0.00,        0.00,      167.39,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,    10456.03,    10456.03
     7691.00,      500.00,        0.00,        0.00,      282.39,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,    10000.93,    10000.93
     7692.00,        0.00,        0.00,        0.00,      282.39,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    10853.93,    10853.93
     7693.00,      500.00,        0.00,        0.00,      397.39,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     8979.18,     8979.18
     7694.00,      500.00,        0.00,        0.00,      512.39,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,    10500.86,    10500.86
     7695.00,      500.00,        0.00,        0.00,      627.39,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,    10853.33,    10853.33
     7696.00,      500.00,        0.00,        0.00,      742.39,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     9989.90,     9989.90
     7697.00,      500.00,        0.00,        0.00,      857.39,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,    10001.49,    10001.49
     7698.00,      500.00,        0.00,        0.00,      972.39,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,    10500.70,    10500.70
     7699.00,      500.00,        0.00,        0.00,     1087.39,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,    10853.42,    10853.42
     7700.00,        0.00,        0.00,        0.00,     1087.39,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    12520.09,    12520.09
     7701.00,        0.00,        1.60,        0.00,     1086.96,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    12520.40,    12520.40
     7702.00,        0.00,        0.00,        0.00,     1086.96,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    12520.82,    12520.82
     7703.00,        0.00,      500.00,        0.00,      951.09,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    15762.06,    15762.06
     7704.00,        0.00,      500.00,        0.00,      815.22,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    18000.25,    18000.25
     7705.00,        0.00,      500.00,        0.00,      679.35,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    12520.93,    12520.93
     7706.00,        0.00,      500.00,        0.00,      543.48,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    19995.17,    19995.17
     7707.00,        0.00,      500.00,        0.00,      407.61,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7708.00,        0.00,      500.00,        0.00,      271.74,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7709.00,        0.00,      500.00,        0.00,      135.87,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7710.00,        0.00,      500.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7711.00,        0.00,        0.00,        0.00,        0.00,        1.00,        0.00,        0.00,        0.00,        0.00,        0.00,    10969.73,    10969.73
     7712.00,        0.00,        0.00,        0.00,        0.00,        1.00,        0.00,        0.00,        0.00,        0.00,        0.00,    10000.62,    10000.62
     7713.00,        0.00,        0.00,        0.00,        0.00,        1.00,        0.00,        0.00,        0.00,        0.00,        0.00,    10853.65,    10853.65
     7714.00,        0.00,        0.00,        0.00,        0.00,        1.00,        0.00,        0.00,        0.00,        0.00,        0.00,     9989.94,     9989.94
     7715.00,      500.00,        0.00,        0.00,      115.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     8150.57,     8150.57
     7716.00,      500.00,        0.00,        0.00,      230.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     7999.91,     7999.91
     7717.00,      500.00,        0.00,        0.00,      345.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     7998.46,     7998.46
     7718.00,      500.00,        0.00,        0.00,      460.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     7989.12,     7989.12
     7719.00,        0.00,        0.00,        0.00,      460.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     9170.45,     9170.45
     7720.00,      500.00,        0.00,        0.00,      575.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     8212.05,     8212.05
     7721.00,      239.13,        0.00,        0.00,      630.00,        0.00,        0.00,      239.13,        0.00,        0.00,        0.00,     9000.69,     9000.69
     7722.00,        0.00,        0.00,        0.00,      630.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     9170.30,     9170.30
     7723.00,        0.00,        0.00,        0.00,      630.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     9989.20,     9989.20
     7724.00,        0.00,        0.00,        0.00,      630.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    10000.22,    10000.22
     7725.00,        0.00,       36.80,        0.00,      620.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    10000.78,    10000.78
     7726.00,        0.00,        0.00,        0.00,      620.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     9794.08,     9794.08
     7727.00,      500.00,        0.00,        0.00,      735.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     9000.03,     9000.03
     7728.00,        0.00,        0.00,        0.00,      735.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     9000.85,     9000.85
     7729.00,      500.00,        0.00,        0.00,      850.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     9000.65,     9000.65
     7730.00,      500.00,        0.00,        0.00,      965.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     9000.07,     9000.07
     7731.00,      500.00,        0.00,        0.00,     1080.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     6337.82,     6337.82
     7732.00,      500.00,        0.00,        0.00,     1195.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     6155.81,     6155.81
     7733.00,      500.00,        0.00,        0.00,     1310.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     4999.61,     4999.61
     7734.00,      500.00,        0.00,        0.00,     1425.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     5989.19,     5989.19
     7735.00,      500.00,        0.00,        0.00,     1540.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     7142.57,     7142.57
     7736.00,      500.00,        0.00,        0.00,     1655.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     7500.39,     7500.39
     7737.00,      500.00,        0.00,        0.00,     1770.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     8000.61,     8000.61
     7738.00,      500.00,        0.00,        0.00,     1885.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     8500.52,     8500.52
     7739.00,      500.00,        0.00,        0.00,     2000.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     9000.09,     9000.09
     7740.00,        0.00,        0.00,        0.00,     2000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     9500.20,     9500.20
     7741.00,        0.00,        0.00,        0.00,     2000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    10520.17,    10520.17
     7742.00,        0.00,        0.00,        0.00,     2000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    10520.73,    10520.73
     7743.00,        0.00,        0.00,        0.00,     2000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    16000.86,    16000.86
     7744.00,        0.00,        0.00,        0.00,     2000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    16006.16,    16006.16
     7745.00,        0.00,        0.00,        0.00,     2000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7746.00,        0.00,        0.00,        0.00,     2000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7747.00,        0.00,      500.00,        0.00,     1864.13,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7748.00,        0.00,      500.00,        0.00,     1728.26,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7749.00,        0.00,      500.00,        0.00,     1592.39,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7750.00,        0.00,      286.40,        0.00,     1514.57,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7751.00,        0.00,      500.00,        0.00,     1378.70,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7752.00,        0.00,      500.00,        0.00,     1242.83,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7753.00,        0.00,      500.00,        0.00,     1106.96,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7754.00,        0.00,      500.00,        0.00,      971.09,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7755.00,        0.00,        0.00,        0.00,      971.09,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7756.00,        0.00,      500.00,        0.00,      835.22,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7757.00,        0.00,      500.00,        0.00,      699.35,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7758.00,        0.00,      500.00,        0.00,      563.48,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7759.00,        0.00,        0.00,        0.00,      563.48,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7760.00,        0.00,        0.00,        0.00,      563.48,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7761.00,        0.00,        0.00,        0.00,      563.48,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7762.00,        0.00,        0.00,        0.00,      563.48,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7763.00,        0.00,        0.00,        0.00,      563.48,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7764.00,        0.00,        0.00,        0.00,      563.48,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7765.00,        0.00,        0.00,        0.00,      563.48,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7766.00,        0.00,        0.00,        0.00,      563.48,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7767.00,        0.00,        0.00,        0.00,      563.48,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7768.00,        0.00,        0.00,        0.00,      563.48,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7769.00,        0.00,        0.00,        0.00,      563.48,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7770.00,        0.00,        0.00,        0.00,      563.48,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7771.00,        0.00,        0.00,        0.00,      563.48,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7772.00,        0.00,        0.00,        0.00,      563.48,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7773.00,        0.00,        0.00,        0.00,      563.48,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7774.00,        0.00,        0.00,        0.00,      563.48,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7775.00,        0.00,        0.00,        0.00,      563.48,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7776.00,        0.00,        0.00,        0.00,      563.48,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7777.00,        0.00,      500.00,        0.00,      427.61,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7778.00,        0.00,      500.00,        0.00,      291.74,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7779.00,        0.00,      500.00,        0.00,      155.87,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7780.00,        0.00,        0.00,        0.00,      155.87,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7781.00,        0.00,        0.00,        0.00,      155.87,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7782.00,        0.00,        0.00,        0.00,      155.87,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7783.00,        0.00,        0.00,        0.00,      155.87,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7784.00,        0.00,        0.00,        0.00,      155.87,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7785.00,        0.00,        0.00,        0.00,      155.87,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7786.00,        0.00,        0.00,        0.00,      155.87,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7787.00,        0.00,        0.00,        0.00,      155.87,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7788.00,        0.00,      500.00,        0.00,       20.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7789.00,        0.00,        0.00,        0.00,       20.00,        1.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7790.00,        0.00,        0.00,        0.00,       20.00,        1.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7791.00,        0.00,        0.00,        0.00,       20.00,        1.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7792.00,        0.00,        0.00,        0.00,       20.00,        1.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7793.00,        0.00,        0.00,        0.00,       20.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7794.00,        0.00,        0.00,        0.00,       20.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7795.00,        0.00,        0.00,        0.00,       20.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7796.00,        0.00,        0.00,        0.00,       20.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7797.00,        0.00,        0.00,        0.00,       20.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7798.00,        0.00,        0.00,        0.00,       20.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7799.00,        0.00,        0.00,        0.00,       20.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7800.00,        0.00,        0.00,        0.00,       20.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7801.00,        0.00,        0.00,        0.00,       20.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7802.00,        0.00,        0.00,        0.00,       20.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7803.00,        0.00,        0.00,        0.00,       20.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7804.00,        0.00,       73.60,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7805.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7806.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7807.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7808.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7809.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7810.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    14069.43,    14069.43
     7811.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    11484.30,    11484.30
     7812.00,      500.00,        0.00,        0.00,      115.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,    10000.86,    10000.86
     7813.00,      500.00,        0.00,        0.00,      230.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,    10000.10,    10000.10
     7814.00,      500.00,        0.00,        0.00,      345.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     8792.85,     8792.85
     7815.00,      500.00,        0.00,        0.00,      460.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     8792.81,     8792.81
     7816.00,      500.00,        0.00,        0.00,      575.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     8792.54,     8792.54
     7817.00,      500.00,        0.00,        0.00,      690.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,    10000.72,    10000.72
     7818.00,      500.00,        0.00,        0.00,      805.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,    11000.01,    11000.01
     7819.00,        0.00,        0.00,        0.00,      805.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    11000.31,    11000.31
     7820.00,      195.65,        0.00,        0.00,      850.00,        0.00,        0.00,      195.65,        0.00,        0.00,        0.00,    11000.28,    11000.28
     7821.00,        0.00,        0.00,        0.00,      850.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    11001.93,    11001.93
     7822.00,        0.00,        0.00,        0.00,      850.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    12270.34,    12270.34
     7823.00,      500.00,        0.00,        0.00,      965.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,    11000.01,    11000.01
     7824.00,      500.00,        0.00,        0.00,     1080.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,    10000.92,    10000.92
     7825.00,        0.00,        0.00,        0.00,     1080.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    12270.22,    12270.22
     7826.00,        0.00,        0.00,        0.00,     1080.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    12270.50,    12270.50
     7827.00,      500.00,        0.00,        0.00,     1195.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,    10000.17,    10000.17
     7828.00,      500.00,        0.00,        0.00,     1310.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     9830.89,     9830.89
     7829.00,      500.00,        0.00,        0.00,     1425.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     8000.47,     8000.47
     7830.00,      500.00,        0.00,        0.00,     1540.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     8000.48,     8000.48
     7831.00,      500.00,        0.00,        0.00,     1655.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     8212.31,     8212.31
     7832.00,      500.00,        0.00,        0.00,     1770.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     8792.13,     8792.13
     7833.00,      500.00,        0.00,        0.00,     1885.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     8792.64,     8792.64
     7834.00,      500.00,        0.00,        0.00,     2000.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,    10500.10,    10500.10
     7835.00,        0.00,        0.00,        0.00,     2000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    12000.31,    12000.31
     7836.00,        0.00,        0.00,        0.00,     2000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    11820.97,    11820.97
     7837.00,        0.00,        0.00,        0.00,     2000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    15000.55,    15000.55
     7838.00,        0.00,        0.00,        0.00,     2000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    15000.30,    15000.30
     7839.00,        0.00,        0.00,        0.00,     2000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    19000.19,    19000.19
     7840.00,        0.00,        0.00,        0.00,     2000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    19000.55,    19000.55
     7841.00,        0.00,      500.00,        0.00,     1864.13,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7842.00,        0.00,      500.00,        0.00,     1728.26,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7843.00,        0.00,      500.00,        0.00,     1592.39,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7844.00,        0.00,      500.00,        0.00,     1456.52,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7845.00,        0.00,      500.00,        0.00,     1320.65,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7846.00,        0.00,      500.00,        0.00,     1184.78,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7847.00,        0.00,      500.00,        0.00,     1048.91,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7848.00,        0.00,      500.00,        0.00,      913.04,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7849.00,      500.00,        0.00,        0.00,     1028.04,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,    12000.75,    12000.75
     7850.00,        0.00,      500.00,        0.00,      892.17,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7851.00,      500.00,        0.00,        0.00,     1007.17,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,    15999.53,    15999.53
     7852.00,        0.00,      500.00,        0.00,      871.30,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7853.00,        0.00,      500.00,        0.00,      735.43,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7854.00,        0.00,      500.00,        0.00,      599.57,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7855.00,        0.00,      440.00,        0.00,      480.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7856.00,        0.00,        0.00,        0.00,      480.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7857.00,        0.00,        0.00,        0.00,      480.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7858.00,        0.00,        0.00,        0.00,      480.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7859.00,        0.00,        0.00,        0.00,      480.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7860.00,        0.00,        0.00,        0.00,      480.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7861.00,        0.00,        0.00,        0.00,      480.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7862.00,        0.00,        0.00,        0.00,      480.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7863.00,        0.00,        0.00,        0.00,      480.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
     7864.00,        0.00,        0.00,        0.00,      480.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,    20000.00,    20000.00
