Run on a UNIX machine on 08/23/24 20:35:26.
Optimal solution found within time limit:,Yes

zone, NA
year, NA
interval length (hours),         0.25
operating period length (hours),      4380.00
additional look-ahead (hours),         0.00
output capacity (MW),       500.00
input capacity (MW),       500.00
storage capacity (hours),         2.00
input efficiency (%),         0.92
output efficiency (%),         0.92
input heat rate (MMBtu/MWh),         0.00
ouptut heat rate (MMBtu/MWh),         0.00
variable O&M cost,         0.00
regulation cost,         0.00
hydrogen use,         0.00

input
LSL limit fraction,         0.00
reg up limit fraction,         0.00
reg down limit fraction,         0.00
spining reserve limit fraction,         0.00
startup cost ($/MW-start), 0.0000000000
minimum run intervals,         0.00

output
LSL limit fraction,         0.00
reg up limit fraction,         0.00
reg down limit fraction,         0.00
spining reserve limit fraction,         0.00
startup cost ($/MW-start), 0.0000000000
minimum run intervals,         0.00

Int,Elec Purchase ($/MWh),Elec Sale ($/MWh), Elec Purchase RT ($/MWh),Elec Sale RT ($/MWh),Reg Up ($/MW),Reg Dn ($/MW),Spin Res ($/MW),Nonspin Res ($/MW),Nat Gas ($/MMBTU),H2 ($/kg),Renewable In (MW),Load Profile (MW),Input Cap, Output Cap,Meter ($/mth)
        1.00,     2710.53,     2710.53,     2710.53,     2710.53,        0.00,        0.00,        0.00,        0.00,        1.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
        2.00,     2710.10,     2710.10,     2710.10,     2710.10,        0.00,        0.00,        0.00,        0.00,        1.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
        3.00,     2551.89,     2551.89,     2551.89,     2551.89,        0.00,        0.00,        0.00,        0.00,        1.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
        4.00,     2539.66,     2539.66,     2539.66,     2539.66,        0.00,        0.00,        0.00,        0.00,        1.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
        5.00,     2539.85,     2539.85,     2539.85,     2539.85,        0.00,        0.00,        0.00,        0.00,        1.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
        6.00,     2539.67,     2539.67,     2539.67,     2539.67,        0.00,        0.00,        0.00,        0.00,        1.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
        7.00,     2411.80,     2411.80,     2411.80,     2411.80,        0.00,        0.00,        0.00,        0.00,        1.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
        8.00,     2411.97,     2411.97,     2411.97,     2411.97,        0.00,        0.00,        0.00,        0.00,        1.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
        9.00,     2190.60,     2190.60,     2190.60,     2190.60,        0.00,        0.00,        0.00,        0.00,        1.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
       10.00,     2320.25,     2320.25,     2320.25,     2320.25,        0.00,        0.00,        0.00,        0.00,        1.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
       11.00,     1869.23,     1869.23,     1869.23,     1869.23,        0.00,        0.00,        0.00,        0.00,        1.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
       12.00,     1869.25,     1869.25,     1869.25,     1869.25,        0.00,        0.00,        0.00,        0.00,        1.00,        0.00,        0.00,        0.00,        1.00,        1.00,        0.00
