Interval,In Pwr 1 (MW),Out Pwr Sold1 (MW),Out Pwr Load1 (MW),Storage Lvl 1 (MW-h),Cool Down Period 1 (Binary),H2 Out 1 (kg),Non-Ren In 1 (MW),Ren In 1 (MW),Ren Sold 1 (MW),Curtailment (MW), Elec Purchase (INR/MWh), Elec Purchase RT (INR/MWh)
        1.00,        0.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1999.21,     1999.21
        2.00,        0.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1899.96,     1899.96
        3.00,        0.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1899.51,     1899.51
        4.00,        0.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1899.13,     1899.13
        5.00,        0.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1819.77,     1819.77
        6.00,        0.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1819.32,     1819.32
        7.00,        0.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1800.78,     1800.78
        8.00,      173.91,        0.00,        0.00,      540.00,        0.00,        0.00,      173.91,        0.00,        0.00,        0.00,     1749.69,     1749.69
        9.00,      500.00,        0.00,        0.00,      655.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     1749.57,     1749.57
       10.00,      500.00,        0.00,        0.00,      770.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     1749.45,     1749.45
       11.00,      500.00,        0.00,        0.00,      885.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     1749.58,     1749.58
       12.00,        0.00,        0.00,        0.00,      885.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1749.83,     1749.83
       13.00,      500.00,        0.00,        0.00,     1000.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     1749.65,     1749.65
       14.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1749.71,     1749.71
       15.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1749.71,     1749.71
       16.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1999.01,     1999.01
       17.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1999.18,     1999.18
       18.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1999.29,     1999.29
       19.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1999.01,     1999.01
       20.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     1999.60,     1999.60
       21.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2166.23,     2166.23
       22.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2248.38,     2248.38
       23.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2359.16,     2359.16
       24.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2388.38,     2388.38
       25.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2719.37,     2719.37
       26.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2789.05,     2789.05
       27.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2789.93,     2789.93
       28.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2939.78,     2939.78
       29.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2939.95,     2939.95
       30.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2939.51,     2939.51
       31.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2989.86,     2989.86
       32.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3738.58,     3738.58
       33.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3499.95,     3499.95
       34.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3989.38,     3989.38
       35.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4000.50,     4000.50
       36.00,        0.00,      500.00,        0.00,      864.13,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4099.70,     4099.70
       37.00,        0.00,      500.00,        0.00,      728.26,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4272.70,     4272.70
       38.00,        0.00,      500.00,        0.00,      592.39,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4249.09,     4249.09
       39.00,        0.00,        0.00,        0.00,      592.39,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4000.61,     4000.61
       40.00,        0.00,        0.00,        0.00,      592.39,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4000.31,     4000.31
       41.00,        0.00,        0.00,        0.00,      592.39,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4069.23,     4069.23
       42.00,        0.00,        0.00,        0.00,      592.39,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4000.74,     4000.74
       43.00,        0.00,      180.00,        0.00,      543.48,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4099.42,     4099.42
       44.00,        0.00,      500.00,        0.00,      407.61,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4132.25,     4132.25
       45.00,        0.00,      500.00,        0.00,      271.74,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4209.95,     4209.95
       46.00,        0.00,      500.00,        0.00,      135.87,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4403.25,     4403.25
       47.00,        0.00,      500.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4403.03,     4403.03
       48.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4015.15,     4015.15
       49.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3988.67,     3988.67
       50.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3999.32,     3999.32
       51.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3642.80,     3642.80
       52.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3500.90,     3500.90
       53.00,      347.83,        0.00,        0.00,       80.00,        0.00,        0.00,      347.83,        0.00,        0.00,        0.00,     3299.28,     3299.28
       54.00,      500.00,        0.00,        0.00,      195.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3200.34,     3200.34
       55.00,      500.00,        0.00,        0.00,      310.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3099.09,     3099.09
       56.00,      500.00,        0.00,        0.00,      425.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     2992.32,     2992.32
       57.00,      500.00,        0.00,        0.00,      540.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3000.83,     3000.83
       58.00,      500.00,        0.00,        0.00,      655.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3051.21,     3051.21
       59.00,      500.00,        0.00,        0.00,      770.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3051.03,     3051.03
       60.00,      500.00,        0.00,        0.00,      885.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3099.29,     3099.29
       61.00,      500.00,        0.00,        0.00,     1000.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3299.04,     3299.04
       62.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3449.26,     3449.26
       63.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3449.71,     3449.71
       64.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3738.42,     3738.42
       65.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3999.37,     3999.37
       66.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4200.88,     4200.88
       67.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4272.10,     4272.10
       68.00,        0.00,      500.00,        0.00,      864.13,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4561.37,     4561.37
       69.00,        0.00,        0.00,        0.00,      864.13,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4009.78,     4009.78
       70.00,        0.00,      500.00,        0.00,      728.26,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4450.10,     4450.10
       71.00,        0.00,      500.00,        0.00,      592.39,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4608.41,     4608.41
       72.00,        0.00,      500.00,        0.00,      456.52,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4757.71,     4757.71
       73.00,        0.00,      500.00,        0.00,      320.65,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     5250.08,     5250.08
       74.00,        0.00,      500.00,        0.00,      184.78,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     5100.94,     5100.94
       75.00,        0.00,      180.00,        0.00,      135.87,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4403.28,     4403.28
       76.00,        0.00,      500.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4403.69,     4403.69
       77.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3919.50,     3919.50
       78.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4119.65,     4119.65
       79.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4403.12,     4403.12
       80.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4351.73,     4351.73
       81.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3590.71,     3590.71
       82.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3501.36,     3501.36
       83.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3250.22,     3250.22
       84.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3099.32,     3099.32
       85.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3099.62,     3099.62
       86.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3051.84,     3051.84
       87.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2659.05,     2659.05
       88.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2599.53,     2599.53
       89.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2380.10,     2380.10
       90.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2280.72,     2280.72
       91.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2230.70,     2230.70
       92.00,      500.00,        0.00,        0.00,      115.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     1999.69,     1999.69
       93.00,      347.83,        0.00,        0.00,      195.00,        0.00,        0.00,      347.83,        0.00,        0.00,        0.00,     1999.79,     1999.79
       94.00,      500.00,        0.00,        0.00,      310.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     1899.72,     1899.72
       95.00,      500.00,        0.00,        0.00,      425.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     1894.18,     1894.18
       96.00,      500.00,        0.00,        0.00,      540.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     1749.99,     1749.99
       97.00,        0.00,        0.00,        0.00,      540.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2307.39,     2307.39
       98.00,        0.00,        0.00,        0.00,      540.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2229.97,     2229.97
       99.00,        0.00,        0.00,        0.00,      540.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2110.64,     2110.64
      100.00,        0.00,        0.00,        0.00,      540.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2110.08,     2110.08
      101.00,        0.00,        0.00,        0.00,      540.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2110.29,     2110.29
      102.00,        0.00,        0.00,        0.00,      540.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2104.76,     2104.76
      103.00,        0.00,        0.00,        0.00,      540.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2090.88,     2090.88
      104.00,        0.00,        0.00,        0.00,      540.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2090.62,     2090.62
      105.00,        0.00,        0.00,        0.00,      540.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2090.66,     2090.66
      106.00,        0.00,        0.00,        0.00,      540.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2090.46,     2090.46
      107.00,        0.00,        0.00,        0.00,      540.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2068.17,     2068.17
      108.00,      500.00,        0.00,        0.00,      655.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     1950.92,     1950.92
      109.00,      500.00,        0.00,        0.00,      770.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     1959.69,     1959.69
      110.00,      500.00,        0.00,        0.00,      885.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     1950.59,     1950.59
      111.00,        0.00,        0.00,        0.00,      885.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2000.36,     2000.36
      112.00,        0.00,        0.00,        0.00,      885.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2068.01,     2068.01
      113.00,      500.00,        0.00,        0.00,     1000.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     1922.84,     1922.84
      114.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2090.04,     2090.04
      115.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2110.40,     2110.40
      116.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2145.50,     2145.50
      117.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2350.76,     2350.76
      118.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2429.05,     2429.05
      119.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2479.41,     2479.41
      120.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2429.93,     2429.93
      121.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2799.81,     2799.81
      122.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2926.49,     2926.49
      123.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4057.97,     4057.97
      124.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4408.17,     4408.17
      125.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4408.05,     4408.05
      126.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4750.32,     4750.32
      127.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     5000.56,     5000.56
      128.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     5000.76,     5000.76
      129.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     6223.69,     6223.69
      130.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     6223.78,     6223.78
      131.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     6500.50,     6500.50
      132.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     6741.18,     6741.18
      133.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     8649.69,     8649.69
      134.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     9400.89,     9400.89
      135.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     9402.08,     9402.08
      136.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     9402.08,     9402.08
      137.00,        0.00,      500.00,        0.00,      864.13,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     9404.22,     9404.22
      138.00,        0.00,      180.00,        0.00,      815.22,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     9404.04,     9404.04
      139.00,        0.00,      500.00,        0.00,      679.35,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     9405.84,     9405.84
      140.00,        0.00,      500.00,        0.00,      543.48,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     9405.45,     9405.45
      141.00,        0.00,      500.00,        0.00,      407.61,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     9406.85,     9406.85
      142.00,        0.00,      500.00,        0.00,      271.74,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     9406.80,     9406.80
      143.00,        0.00,      500.00,        0.00,      135.87,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     9406.59,     9406.59
      144.00,        0.00,      500.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     9406.27,     9406.27
      145.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     7762.15,     7762.15
      146.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     6500.96,     6500.96
      147.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     6500.83,     6500.83
      148.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     6500.69,     6500.69
      149.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4420.29,     4420.29
      150.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4300.78,     4300.78
      151.00,      500.00,        0.00,        0.00,      115.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3999.85,     3999.85
      152.00,      500.00,        0.00,        0.00,      230.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3999.73,     3999.73
      153.00,      347.83,        0.00,        0.00,      310.00,        0.00,        0.00,      347.83,        0.00,        0.00,        0.00,     4000.33,     4000.33
      154.00,        0.00,        0.00,        0.00,      310.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4116.02,     4116.02
      155.00,      500.00,        0.00,        0.00,      425.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3999.83,     3999.83
      156.00,      500.00,        0.00,        0.00,      540.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3999.29,     3999.29
      157.00,      500.00,        0.00,        0.00,      655.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3999.56,     3999.56
      158.00,      500.00,        0.00,        0.00,      770.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3999.59,     3999.59
      159.00,      500.00,        0.00,        0.00,      885.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3999.81,     3999.81
      160.00,      500.00,        0.00,        0.00,     1000.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     4000.05,     4000.05
      161.00,        0.00,      500.00,        0.00,      864.13,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     5145.73,     5145.73
      162.00,        0.00,      500.00,        0.00,      728.26,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     5145.98,     5145.98
      163.00,        0.00,      500.00,        0.00,      592.39,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     5145.92,     5145.92
      164.00,        0.00,      500.00,        0.00,      456.52,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     5145.96,     5145.96
      165.00,      500.00,        0.00,        0.00,      571.52,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     4113.78,     4113.78
      166.00,        0.00,      500.00,        0.00,      435.65,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     6500.15,     6500.15
      167.00,        0.00,        0.00,        0.00,      435.65,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4413.72,     4413.72
      168.00,        0.00,        0.00,        0.00,      435.65,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4413.86,     4413.86
      169.00,        0.00,        0.00,        0.00,      435.65,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4880.27,     4880.27
      170.00,        0.00,      103.20,        0.00,      407.61,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4989.41,     4989.41
      171.00,        0.00,      500.00,        0.00,      271.74,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     5000.80,     5000.80
      172.00,        0.00,        0.00,        0.00,      271.74,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4981.40,     4981.40
      173.00,        0.00,        0.00,        0.00,      271.74,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4479.05,     4479.05
      174.00,        0.00,        0.00,        0.00,      271.74,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4413.98,     4413.98
      175.00,        0.00,        0.00,        0.00,      271.74,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4413.42,     4413.42
      176.00,        0.00,      500.00,        0.00,      135.87,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     5174.19,     5174.19
      177.00,        0.00,      500.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     6500.04,     6500.04
      178.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4900.59,     4900.59
      179.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4900.33,     4900.33
      180.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4311.35,     4311.35
      181.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3999.31,     3999.31
      182.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3999.25,     3999.25
      183.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3529.89,     3529.89
      184.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3524.04,     3524.04
      185.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3537.92,     3537.92
      186.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3529.39,     3529.39
      187.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3089.19,     3089.19
      188.00,      362.95,        0.00,        0.00,       83.48,        0.00,        0.00,      362.95,        0.00,        0.00,        0.00,     2733.30,     2733.30
      189.00,      500.00,        0.00,        0.00,      198.48,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     2699.72,     2699.72
      190.00,      500.00,        0.00,        0.00,      313.48,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     2699.34,     2699.34
      191.00,      500.00,        0.00,        0.00,      428.48,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     2649.31,     2649.31
      192.00,      500.00,        0.00,        0.00,      543.48,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     2489.31,     2489.31
      193.00,        0.00,      500.00,        0.00,      407.61,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3500.26,     3500.26
      194.00,        0.00,      500.00,        0.00,      271.74,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3440.52,     3440.52
      195.00,        0.00,      500.00,        0.00,      135.87,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3408.79,     3408.79
      196.00,        0.00,      500.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3310.91,     3310.91
      197.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2800.65,     2800.65
      198.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2800.93,     2800.93
      199.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2752.87,     2752.87
      200.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2749.80,     2749.80
      201.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2539.62,     2539.62
      202.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2539.33,     2539.33
      203.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2529.33,     2529.33
      204.00,      347.83,        0.00,        0.00,       80.00,        0.00,        0.00,      347.83,        0.00,        0.00,        0.00,     2529.10,     2529.10
      205.00,      500.00,        0.00,        0.00,      195.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     2497.25,     2497.25
