Interval,In Pwr 1 (MW),Out Pwr Sold1 (MW),Out Pwr Load1 (MW),Storage Lvl 1 (MW-h),Cool Down Period 1 (Binary),H2 Out 1 (kg),Non-Ren In 1 (MW),Ren In 1 (MW),Ren Sold 1 (MW),Curtailment (MW), Elec Purchase (INR/MWh), Elec Purchase RT (INR/MWh)
     7769.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4017.53,     4499.75
     7770.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4051.14,     4500.38
     7771.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3999.08,     5574.81
     7772.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3999.18,     5547.96
     7773.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3531.52,     4274.07
     7774.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3531.34,     3600.65
     7775.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3501.59,     3600.14
     7776.00,        0.00,        0.00,        0.00,        0.00,        1.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3477.83,     3523.76
     7777.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3481.74,     3650.73
     7778.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3477.32,     4669.24
     7779.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3358.78,     3703.00
     7780.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3350.12,     3450.43
     7781.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3329.09,     3500.78
     7782.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3340.01,     3500.26
     7783.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3329.91,     3600.17
     7784.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3304.96,     3500.25
     7785.00,      347.83,        0.00,        0.00,       80.00,        0.00,        0.00,      347.83,        0.00,        0.00,        0.00,     3304.64,     3300.89
     7786.00,      500.00,        0.00,        0.00,      195.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3304.59,     3450.33
     7787.00,      500.00,        0.00,        0.00,      310.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3304.19,     3500.73
     7788.00,      500.00,        0.00,        0.00,      425.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3304.10,     3500.73
     7789.00,      500.00,        0.00,        0.00,      540.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3304.02,     3300.03
     7790.00,      500.00,        0.00,        0.00,      655.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3300.20,     3250.88
     7791.00,      500.00,        0.00,        0.00,      770.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3250.95,     3463.56
     7792.00,      500.00,        0.00,        0.00,      885.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3253.55,     3500.15
     7793.00,      500.00,        0.00,        0.00,     1000.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3304.59,     3500.09
     7794.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3313.57,     3300.95
     7795.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3350.20,     3600.08
     7796.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3358.09,     3600.47
     7797.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3477.54,     4669.80
     7798.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3630.74,     5499.59
     7799.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3999.32,     4669.79
     7800.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4129.40,     4999.54
     7801.00,        0.00,      500.00,        0.00,      864.13,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4189.72,     4904.00
     7802.00,        0.00,      500.00,        0.00,      728.26,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4350.72,     5500.16
     7803.00,        0.00,        0.00,        0.00,      728.26,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4112.19,     6000.26
     7804.00,        0.00,      109.60,        0.00,      698.48,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4140.86,     6000.23
     7805.00,        0.00,      500.00,        0.00,      562.61,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4358.56,     5599.77
     7806.00,        0.00,      500.00,        0.00,      426.74,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4600.77,     7049.46
     7807.00,        0.00,      500.00,        0.00,      290.87,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4500.75,     6249.71
     7808.00,        0.00,        0.00,        0.00,      290.87,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4130.12,     6200.04
     7809.00,        0.00,        0.00,        0.00,      290.87,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3770.72,     4395.11
     7810.00,        0.00,        0.00,        0.00,      290.87,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3770.84,     4289.37
     7811.00,        0.00,        0.00,        0.00,      290.87,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3850.40,     3943.00
     7812.00,        0.00,        0.00,        0.00,      290.87,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3770.94,     4000.56
     7813.00,        0.00,        0.00,        0.00,      290.87,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4051.16,     4000.25
     7814.00,        0.00,      500.00,        0.00,      155.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4150.64,     5499.42
     7815.00,      173.91,        0.00,        0.00,      195.00,        0.00,        0.00,      173.91,        0.00,        0.00,        0.00,     4129.82,     4505.58
     7816.00,      500.00,        0.00,        0.00,      310.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     4093.48,     3800.39
     7817.00,        0.00,        0.00,        0.00,      310.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3535.19,     3388.73
     7818.00,        0.00,        0.00,        0.00,      310.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3477.55,     3250.39
     7819.00,        0.00,        0.00,        0.00,      310.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3477.18,     3450.44
     7820.00,        0.00,        0.00,        0.00,      310.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3358.94,     3450.98
     7821.00,        0.00,        0.00,        0.00,      310.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3339.34,     3480.50
     7822.00,        0.00,        0.00,        0.00,      310.00,        1.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3340.99,     3200.15
     7823.00,        0.00,        0.00,        0.00,      310.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3340.85,     3250.25
     7824.00,        0.00,        0.00,        0.00,      310.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3305.00,     3000.68
     7825.00,        0.00,        0.00,        0.00,      310.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2948.38,     2602.78
     7826.00,        0.00,        0.00,        0.00,      310.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2861.13,     2602.04
     7827.00,      500.00,        0.00,        0.00,      425.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     2707.67,     2900.85
     7828.00,      500.00,        0.00,        0.00,      540.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     2707.45,     2900.67
     7829.00,      500.00,        0.00,        0.00,      655.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     2701.50,     2900.91
     7830.00,      500.00,        0.00,        0.00,      770.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     2707.02,     2900.65
     7831.00,      500.00,        0.00,        0.00,      885.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     2701.99,     2431.16
     7832.00,      500.00,        0.00,        0.00,     1000.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     2500.52,     2364.77
     7833.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2707.72,     2860.77
     7834.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2722.57,     2900.64
     7835.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2815.48,     3000.67
     7836.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2815.49,     3000.91
     7837.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3190.42,     3500.51
     7838.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3304.19,     3305.75
     7839.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3340.72,     3600.62
     7840.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3388.03,     3730.63
     7841.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3499.79,     3650.55
     7842.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3571.97,     4289.97
     7843.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4012.82,     3650.21
     7844.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4129.77,     3650.24
     7845.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4051.73,     5499.24
     7846.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4051.11,     4850.87
     7847.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3899.49,     4395.30
     7848.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4000.38,     4395.39
     7849.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4358.38,     3600.56
     7850.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4981.95,     4000.96
     7851.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     5499.45,     5070.66
     7852.00,        0.00,      500.00,        0.00,      864.13,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     7500.84,     7300.60
     7853.00,        0.00,      500.00,        0.00,      728.26,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     8998.57,     8000.17
     7854.00,        0.00,      500.00,        0.00,      592.39,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     8612.62,     8000.02
     7855.00,        0.00,      500.00,        0.00,      456.52,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     7949.04,     7469.08
     7856.00,        0.00,      500.00,        0.00,      320.65,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     7365.80,     5678.65
     7857.00,        0.00,        0.00,        0.00,      320.65,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     7309.88,     6004.87
     7858.00,        0.00,      500.00,        0.00,      184.78,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     7365.79,     5678.73
     7859.00,        0.00,      500.00,        0.00,       48.91,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     7499.07,     4752.20
     7860.00,        0.00,      180.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     7365.58,     4200.38
     7861.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     7289.42,     4900.52
     7862.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     6499.22,     4233.99
     7863.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     5318.34,     3250.59
     7864.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4928.19,     3032.25
     7865.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4300.20,     3930.41
     7866.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4199.65,     4690.36
     7867.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4100.86,     4799.41
     7868.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4044.05,     5499.22
     7869.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3772.77,     3500.79
     7870.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3770.38,     3500.59
     7871.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3568.66,     3500.72
     7872.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3653.86,     3500.75
     7873.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4017.72,     4669.94
     7874.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3999.60,     4669.95
     7875.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4051.41,     5624.50
     7876.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3999.08,     5469.08
     7877.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3900.97,     3600.73
     7878.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3772.33,     3600.35
     7879.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3749.16,     3600.87
     7880.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3535.87,     3600.70
     7881.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3358.64,     3600.84
     7882.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3358.61,     3770.08
     7883.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3358.33,     3770.47
     7884.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3358.13,     3600.87
     7885.00,      500.00,        0.00,        0.00,      115.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3340.33,     3531.28
     7886.00,      500.00,        0.00,        0.00,      230.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3313.40,     3535.02
     7887.00,      347.83,        0.00,        0.00,      310.00,        0.00,        0.00,      347.83,        0.00,        0.00,        0.00,     3340.36,     3607.60
     7888.00,        0.00,        0.00,        0.00,      310.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3340.54,     3607.00
     7889.00,        0.00,        0.00,        0.00,      310.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3358.62,     3531.78
     7890.00,        0.00,        0.00,        0.00,      310.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3531.24,     3971.29
     7891.00,        0.00,        0.00,        0.00,      310.00,        1.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3593.16,     5000.09
     7892.00,        0.00,        0.00,        0.00,      310.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3649.63,     4053.00
     7893.00,        0.00,        0.00,        0.00,      310.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3999.76,     5469.29
     7894.00,        0.00,        0.00,        0.00,      310.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4150.81,     7300.97
     7895.00,        0.00,        0.00,        0.00,      310.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4500.69,     6249.78
     7896.00,      500.00,        0.00,        0.00,      425.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     4555.30,     6249.71
     7897.00,      500.00,        0.00,        0.00,      540.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     4600.49,     4914.51
     7898.00,        0.00,      500.00,        0.00,      404.13,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4804.61,     6499.01
     7899.00,        0.00,        0.00,        0.00,      404.13,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4650.13,     5959.01
     7900.00,        0.00,        0.00,        0.00,      404.13,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4600.48,     5959.61
     7901.00,        0.00,        0.00,        0.00,      404.13,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4729.66,     5599.13
     7902.00,        0.00,      487.20,        0.00,      271.74,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4750.86,     4937.44
     7903.00,        0.00,      500.00,        0.00,      135.87,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4900.27,     4880.29
     7904.00,        0.00,      500.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4880.07,     4849.34
     7905.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4109.59,     4239.02
     7906.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4129.69,     4239.45
     7907.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4129.16,     5210.00
     7908.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4120.67,     4669.96
     7909.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4129.95,     5469.11
     7910.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4371.14,     4669.75
     7911.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4350.89,     4136.19
     7912.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4129.06,     3600.90
     7913.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3770.89,     3000.03
     7914.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3770.30,     2860.82
     7915.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3571.85,     3500.08
     7916.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3699.62,     3500.80
     7917.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3568.46,     3650.37
     7918.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3477.58,     3800.92
     7919.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3531.22,     3650.71
     7920.00,      500.00,        0.00,        0.00,      115.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     3477.25,     3650.53
     7921.00,        0.00,      423.20,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3135.37,     3379.45
     7922.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3100.62,     3379.20
     7923.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     2923.85,     3447.74
     7924.00,      500.00,        0.00,        0.00,      115.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     2839.15,     3305.07
     7925.00,      500.00,        0.00,        0.00,      230.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     2707.70,     2500.61
     7926.00,      500.00,        0.00,        0.00,      345.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     2707.38,     2423.81
     7927.00,      500.00,        0.00,        0.00,      460.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     2707.49,     2500.73
     7928.00,      500.00,        0.00,        0.00,      575.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     2707.55,     2600.30
     7929.00,      500.00,        0.00,        0.00,      690.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     2861.24,     2529.77
     7930.00,      500.00,        0.00,        0.00,      805.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     2815.68,     2860.31
     7931.00,      500.00,        0.00,        0.00,      920.00,        0.00,        0.00,      500.00,        0.00,        0.00,        0.00,     2861.70,     2850.94
     7932.00,      347.83,        0.00,        0.00,     1000.00,        1.00,        0.00,      347.83,        0.00,        0.00,        0.00,     2903.28,     2850.79
     7933.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3304.27,     3032.29
     7934.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3313.65,     3070.07
     7935.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3499.45,     4000.57
     7936.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3531.37,     5000.11
     7937.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3531.39,     3388.15
     7938.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3770.63,     3305.87
     7939.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3999.98,     3750.41
     7940.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3999.14,     3478.64
     7941.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3999.52,     4003.44
     7942.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3900.10,     4580.91
     7943.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3999.99,     5226.91
     7944.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3999.79,     4690.43
     7945.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     3900.12,     4200.96
     7946.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4700.12,     5137.94
     7947.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4928.22,     6005.54
     7948.00,        0.00,        0.00,        0.00,     1000.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     6072.04,     7678.82
     7949.00,        0.00,      500.00,        0.00,      864.13,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     7800.36,    12000.00
     7950.00,        0.00,      500.00,        0.00,      728.26,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     7365.53,    12000.00
     7951.00,        0.00,      500.00,        0.00,      592.39,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     7365.61,     6005.77
     7952.00,        0.00,        0.00,        0.00,      592.39,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     7365.00,     5975.00
     7953.00,        0.00,      500.00,        0.00,      456.52,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     7365.65,     4760.35
     7954.00,        0.00,      500.00,        0.00,      320.65,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     7499.06,     4580.20
     7955.00,        0.00,      500.00,        0.00,      184.78,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     7365.48,     5100.48
     7956.00,        0.00,      500.00,        0.00,       48.91,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     7365.17,     5499.04
     7957.00,        0.00,        0.00,        0.00,       48.91,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     7309.45,     7169.44
     7958.00,        0.00,      180.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     7365.08,     6008.97
     7959.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     7309.31,     4316.38
     7960.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     7213.60,     4290.38
     7961.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4996.39,     5499.34
     7962.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4958.46,     5959.20
     7963.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4958.06,     6226.65
     7964.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4839.06,     5959.31
     7965.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4300.57,     6059.62
     7966.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4300.34,     6129.38
     7967.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4300.62,     7213.09
     7968.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4300.36,     6848.47
     7969.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4909.41,     5000.23
     7970.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,        0.00,     4556.64,     4914.05
